,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.32339320676333716,19.664954954366124,0.1943943635336014,0.7862371643444253,8.874099298112872,0.07140998453276866
1,16797,0.28155942770501896,82.20441238612608,0.151856252230266,0.8136242258914034,8.887316396957157,0.03584506824047814
2,33594,0.20659881053510948,31.572973397215705,0.12581555130655503,0.7946173763216693,10.264089535139144,0.052628817938561764
3,50391,0.32159109784947215,21.198215533163022,0.20614458570718885,0.8043065364217847,11.133465810222281,0.05303283275881797
4,67188,0.251203799155163,43.9067195581488,0.1273913855861645,0.8284698527061143,9.551464835047812,0.03878247700106727
5,83985,0.16768212025094018,114.87575628156226,0.10606673803776213,0.8135330671365409,14.299300401873438,0.0460888857045003
6,100782,0.2683009230773718,38.37346408473492,0.1427872748420356,0.8040025559358381,10.161481515975282,0.046730109392558006
7,117579,0.36375306803135515,21.077400713595644,0.14515688190938256,0.5044657335380631,8.838551118166052,0.05955029762482756
8,134376,0.4321984103486078,177.86794643377567,0.2895576693809308,0.39373250683333805,22.049006169670324,0.09086320581206304
9,151173,0.3364206263375391,99.55031306839089,0.1164327383076432,0.7690981848758937,9.54460129439366,0.028819955683080944
10,167970,0.33015295144151624,20.15430064109644,0.13120528147495283,0.6676329966867398,7.921288970561973,0.041865793712744105
11,184767,0.31829417132600624,106.32505356992894,0.20663557074483244,0.5248344058730458,19.297435916662558,0.04891490392432977
12,201564,0.4210421988181688,253.58361223056627,0.22115080962904116,-0.3496581740709437,30.535670158026118,0.07111698762099455
13,218361,0.16455435574971322,293.76874931390915,0.0731034033966537,0.7376138240858652,9.760119168737983,0.050029701061283606
14,235158,0.2388305379506791,126.07619221639088,0.09807151376466597,0.6568080734845536,12.013166669916266,0.03595509769543855
15,251955,0.4096102955271837,130.149174423456,0.15814882346173265,0.5219196241856334,12.527028081826838,0.05687280936770292
16,268752,1.017302926124642,172.99407671950797,0.6249813497757043,0.7845380369835123,24.122571078771728,0.0850566395595965
17,285549,1.2110640245866051,411.1636344449293,0.7824173719249776,0.7964228748186781,29.26807391153496,0.1033500095946668
18,302346,0.6630526027994468,34.23155634699594,0.29361487144110404,0.8746124563547396,12.400472253139466,0.07654198540847398
19,319143,0.7644157862241342,115.35691673128336,0.38358670148625196,0.8909713012676824,16.814337382311823,0.06825333924386599
20,335940,0.2878146049559784,40.6767968945014,0.1454334130173869,0.8132085677621825,11.937677968851924,0.05917727711077769
21,352737,0.6131987451820398,70.19843617795293,0.25921541460225134,0.6934068326792158,13.65945082040435,0.07848324443585833
22,369534,0.3528067478486172,27.83712128082467,0.12477836019392483,0.7236621005685151,9.737522862229312,0.037780146295609406
23,386331,0.17068730013052133,51.11279171302533,0.08216074771321841,0.8400922481273588,8.066223354023997,0.04147207253091539
24,403128,0.6761003735757805,76.88370667303916,0.3415166833530979,-0.2515772411444044,15.635078270100905,0.07563673358987999
25,419925,0.2729149765255735,22.79927745999625,0.10894299713495834,0.6097227611412575,8.713975490443488,0.040114792936652315
26,436722,0.244670993069615,519.994876724189,0.12768862299123918,0.7628533099375507,12.32907276728856,0.035117549981125006
27,453519,0.27989241032192225,67.9446787147082,0.1763120053508086,0.7926236924617873,10.556723956706005,0.0722887522909143
28,470316,0.22761264309223017,31.452826709554248,0.13875800100232158,0.7099078132333339,9.778271139427163,0.07427479813805728
29,487113,0.22117054307263068,46.02696758745615,0.13738525972672902,0.8285394019567464,10.049245173488956,0.059027082511906435
