,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.31375498444967315,23.029895558979792,0.2072764176546863,0.7849071985812343,10.27183645486235,0.07792799305146614
1,1680,0.3193077144868628,111.70540203842461,0.19198477356062701,0.7827178603788738,10.902789939063371,0.0679334754136678
2,3360,0.20284622210578535,73.56904221620822,0.13168805274740433,0.7866232775039947,11.53446554722187,0.07350921270588212
3,5040,0.2932110003576162,18.496014675105428,0.16988706667468015,0.8386874873538177,7.242157283227319,0.061394944752599975
4,6720,0.24797214992845926,89.24370812547045,0.16163311447836104,0.8164019945330576,12.461525626959883,0.048664133951824264
5,8400,0.15934241022809595,93.14823920001706,0.0870993175077909,0.8368540455093877,11.844331037125924,0.06294387131269837
6,10080,0.2944512232479876,40.72908693829389,0.15219951231879975,0.7994272111302491,10.251826604559872,0.0581737381008983
7,11760,0.27905282424835864,13.910136494202533,0.11204240150504548,0.6460992826897605,6.7952621707356515,0.04967282502065878
8,13440,0.2753365083507477,320.8652128906133,0.156277503514346,0.7466669164244228,14.034000760681304,0.06152771136329558
9,15120,0.35614923519931974,33.35485867315215,0.17566599142516992,0.7383490089883286,16.149063356639015,0.05877923044665375
10,16800,0.3566425126853364,24.854022765401716,0.15974208697312972,0.5773713113812289,9.92012238901847,0.06003206816042425
11,18480,0.21656036485359337,112.04952271640165,0.15074065221983504,0.7413620489929975,16.113446673799555,0.0825736339612036
12,20160,0.18289435431281825,51.9904409572075,0.08774397097853148,0.6672594211836397,16.95226581904283,0.05042926981810664
13,21840,0.1738195115101597,60.648461890789264,0.08509743632333883,0.6878253330011048,11.208290788056903,0.05680530892933791
14,23520,0.21880562672664788,135.69511001313944,0.12787863248429002,0.6119513656424531,16.32600353885245,0.08978728456535112
15,25200,0.45021602703646446,65.27563804414717,0.19028181699932328,0.4337319252744014,15.330720916921257,0.07829004315659499
16,26880,1.0149265430349257,121.06835963759568,0.7390297152819366,0.7819295451498831,29.93609928323418,0.09491178733887566
17,28560,1.3462782631664665,3636.2104733120523,0.8943280572040648,0.7236162113959748,32.08992245600575,0.1208571600335394
18,30240,0.7342391722292484,40.125094600098535,0.3595741151694327,0.8465905030561219,15.233469090969114,0.08512654746357592
19,31920,0.7450973804634772,70.69136444599474,0.3564151142637794,0.8793900260487759,18.236501642346212,0.0669347341973177
20,33600,0.25769826046491967,37.33525105350462,0.14458786115688865,0.8562489063249511,12.05257317287604,0.05885358303988403
21,35280,0.7069090227628438,40.900247518128715,0.29036626027403456,0.63525736879806,14.620362007921415,0.10522950618104489
22,36960,0.3538543092616346,267.758791603895,0.1888610471828186,0.719172213077534,16.374197972897043,0.07679213300092981
23,38640,0.23322949426696019,317.30035699561364,0.12269253836586039,0.684740441580203,11.77336348848384,0.09166144610648193
24,40320,0.44360872032288756,50.690799183877914,0.2174601151200574,0.3550183871680289,13.914057498853952,0.07414775555996714
25,42000,0.3122374308962571,25.22111023325252,0.1300133635665457,0.5205705698674628,10.349683747569955,0.058496806827667294
26,43680,0.2475696939603026,89.75321065070297,0.1709551287741565,0.7066231978838002,15.858448129382738,0.11213411267338644
27,45360,0.3096493757518051,27.4882812263273,0.19717008252652699,0.7497218432967505,11.366662598409281,0.08311173088327163
28,47040,0.24283532520232165,30.75008156871623,0.15765595078810862,0.6955791554769735,11.398106186842453,0.08356247068633388
29,48720,0.24613091576673873,54.92182197002723,0.16307375671807875,0.7897937996182531,12.84172207018582,0.06996960569410604
