,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.5319441495681759,37.5495904996519,0.3453272829761372,0.4219863017466069,16.226455012888934,0.11746111
1,16796,0.3576019685676462,357.3343142376408,0.1965969421167029,0.6995291892638595,11.760798829680551,0.04552597
2,33592,0.3918425359250105,78.19539644605985,0.3126826078748881,0.2616464398196743,38.83882521640479,0.09981766
3,50388,0.428446215763437,39.80485549994072,0.2648608190118968,0.6547601178513838,11.260463729977504,0.07065406
4,67184,0.3004578143889355,46.95078060157632,0.1995539860317023,0.7551742342756566,13.472960013341645,0.04638413
5,83980,0.1856587519162319,64.94101694983642,0.1451386368562839,0.7717105726779756,20.092365179427134,0.05102992
6,100776,0.3513980608936979,36.10566377758765,0.1849379786014617,0.6635792021338948,18.43214524769928,0.06120318
7,117572,0.3603107424157643,39.951061189076,0.2234075303431523,0.5132990018261949,15.22692596076301,0.05898675
8,134368,0.2801613270537126,114.28951434017308,0.1758512949474969,0.7453997898980402,20.392786768845745,0.0588997
9,151164,0.5649605428526331,84.43296246805207,0.4093596814843457,0.3488661493664299,27.828590387950204,0.04839816
10,167960,0.2071687791063164,23.980844259715536,0.1444941645438025,0.8692833400995414,11.376416572910466,0.02627051
11,184756,0.3276451412533177,130.46638322812868,0.2517751967926697,0.4969185145149145,22.461470097480483,0.05035194
12,201552,0.124352934985261,95.04728726299771,0.0999474147091332,0.8823119185384344,16.847431516432355,0.02100409
13,218348,0.2107831104680465,494.6340708045687,0.1733367326052258,0.5710711097446765,21.426764104596863,0.0640847
14,235144,0.1557491965836775,93.9652385661755,0.098673736230383,0.8540888688429231,13.507592448316007,0.02344749
15,251940,0.3388389550973151,98.9136938136517,0.1966830065145945,0.6722480562726986,23.292772985917622,0.04704648
16,268736,0.8259427443171754,57.97043845790023,0.403776630493837,0.8575603492659416,11.711535939257448,0.06905703
17,285532,0.9648645254482752,398.630801551822,0.5766812659475685,0.8691896434548684,23.15181371018218,0.08233979
18,302328,0.6219825214277439,45.5347257008047,0.393933680847469,0.8926710384298164,17.140141421506076,0.07180091
19,319124,0.5415093602585117,73.43313451145993,0.2400230366240382,0.945313767357896,14.147043659608311,0.04835042
20,335920,0.7407420506284494,175.1250555948068,0.6023998691453625,-0.2370690937431312,35.89064498342713,0.15230324
21,352716,0.6104379481705029,126.67178860263344,0.3868005402134671,0.6960003041688845,22.365138282487056,0.07812989
22,369512,0.5851356067978163,46.643794776922405,0.3307290953404618,0.2416520581065869,24.05913703899375,0.06265897
23,386308,0.2903974756084211,110.12392654265972,0.2320249680050001,0.5241118839214063,32.05314411360846,0.07055818
24,403104,0.4113919640698943,86.80213557148055,0.2597578295074377,0.5282560171160867,17.130147155195814,0.04602326
25,419900,0.2271295484282034,38.2693799759111,0.1687305306940431,0.7305435207176059,14.381462245903045,0.03338496
26,436696,0.2833604063040247,313.7395025659053,0.2038197473153371,0.6805159585051881,25.493463343556893,0.04067063
27,453492,0.5004707420948749,51.72174961312058,0.3885910336148832,0.3330645208494894,24.368818146471995,0.12934567
28,470288,0.3316724439784246,69.15504785008146,0.2560652225323237,0.3856082334024805,17.62672616736961,0.1082317
29,487084,0.2581774858924253,33.772209721397886,0.1980580856329696,0.7607288643206765,17.03716879140554,0.06890368
