,window,rmse,mape,mae,r2,variable,smape,nrmse
2032,8565,1.510407994450055,7.62991954431542,1.1880993556309414,0.2197635020600588,DEWP.4,3.74490985623208,0.18197686680121147
2033,8565,0.042076232308422876,inf,0.03447683857610592,0.0,RAIN.4,100.0,inf
2034,8565,0.7934507053345473,inf,0.6214897629264351,0.094959009266673,WSPM.4,19.51144632355288,0.18891683460346365
2035,8565,8.981931615315268,37.86691082704978,5.855256260691823,0.331020971834757,PM2.5.5,16.375197963403057,0.13608987295932226
2036,8565,26.475656409706257,95.45149733226395,20.966671110033154,0.20534466710705845,PM10.5,30.05855723447837,0.21880707776616742
2037,8565,1.262596987287178,20.32516766122449,0.6141686939692997,0.055490615010753586,SO2.5,10.258340934176752,0.1262596987287178
2038,8565,9.245064026094164,44.354718714395354,7.567622691601306,0.14759057165555833,NO2.5,18.01331125614683,0.205445867246537
2039,8565,212.02974397718708,22.443284373779008,124.73614629998907,0.2074163586884532,CO.5,10.613550153132602,0.12472337881011004
2040,8565,34.15356661006342,42.58066417860376,28.031575129582333,0.3379649240294228,O3.5,16.17563110708082,0.17604931242300734
2041,8565,3.934529618483597,13.684785562946308,3.4547578584897773,-0.03535872917140437,TEMP.5,6.707458170897469,0.28511084191910113
2042,8565,2.159737647594549,0.17127119184477077,1.7129461115056819,0.15011153193093318,PRES.5,0.0855871151395746,0.22497267162443163
2043,8565,1.8848002066151157,9.416783727133817,1.536356361762627,0.003235494038935194,DEWP.5,4.576931014186613,0.1829903113218559
2044,8565,0.1345271746089383,inf,0.12321935463826973,0.0,RAIN.5,100.0,inf
2045,8565,0.43243148859597286,inf,0.3341743062009345,0.1901636453438612,WSPM.5,29.517741594879,0.1663198033061434
2046,8565,5.693625110572369,42.378806237888675,4.278031996080092,0.10137790538440694,PM2.5.6,15.511456241070611,0.16267500315921055
2047,8565,22.72265349530849,78.26226857757885,15.955978166806949,0.03355498887339814,PM10.6,27.034950990799373,0.16957204100976483
2048,8565,1.2735698905211255,28.153947758904863,0.7899589521901591,0.04415347376678158,SO2.6,13.498412373498681,0.12735698905211254
2049,8565,4.042043710036135,84.42408151199942,3.4215040473671228,0.03062172345226777,NO2.6,29.560891162605436,0.25262773187725845
2050,8565,131.78234440234615,16.6596677228208,80.45820542982408,0.0637244313984826,CO.6,8.1617246840732,0.11980213127486014
2051,8565,28.584790701602987,82.18773953869663,24.428802250148532,0.24422552521505458,O3.6,23.457333293904036,0.17219753434700594
2052,8565,3.756000380733724,13.732648384007462,3.2550498562259276,0.12255283083490798,TEMP.6,6.699211616275049,0.26450706906575516
2053,8565,2.2326248574788514,0.18432161389268598,1.8422600592766645,0.06110412707131763,PRES.6,0.0921433881368728,0.23501314289251068
2054,8565,2.0290518554391377,9.385214934378238,1.5223456802901685,-0.2950195682008374,DEWP.6,4.490783151820824,0.18445925958537615
2055,8565,0.16200537036928697,inf,0.03692623844055395,-0.010580586432531458,RAIN.6,99.72989728532579,0.09000298353849276
2056,8565,0.8454587499990724,inf,0.6745331147333959,0.05939676997142662,WSPM.6,22.167739069911356,0.19214971590888008
2057,8565,10.387064324254359,71.74070904426462,7.044569265670502,0.2633987185503166,PM2.5.7,26.122168297902178,0.14228855238704602
