window,rmse,mape,mae,r2,smape,nrmse,variable
4043,30.169,33.318,12.656,0.767,21.126,0.121,RH(t)
4043,25.017,629.865,9.703,0.782,69.056,0.124,AH(t)
4354,46.381,1122.596,18.151,-1.108,75.951,0.225,CO(GT)(t)
4354,105.497,7.391,76.563,0.65,3.642,0.149,PT08.S1(CO)(t)
4354,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
4354,4.677,41.695,3.272,0.601,17.417,0.143,C6H6(GT)(t)
4354,153.146,12.033,112.546,0.637,5.85,0.144,PT08.S2(NMHC)(t)
4354,166.068,58.733,100.805,0.095,25.413,0.177,NOx(GT)(t)
4354,109.559,10.625,87.047,0.691,5.236,0.127,PT08.S3(NOx)(t)
4354,88.804,51.874,51.885,-0.1,25.406,0.209,NO2(GT)(t)
4354,160.306,7.403,113.749,0.57,3.657,0.14,PT08.S4(NO2)(t)
4354,178.373,17.117,143.651,0.687,8.0,0.135,PT08.S5(O3)(t)
4354,2.307,7.231,1.838,0.734,3.66,0.13,T(t)
4354,6.27,13.807,5.042,0.738,6.529,0.141,RH(t)
4354,0.06,3.877,0.047,0.769,1.921,0.137,AH(t)
4665,45.275,709.64,30.617,0.746,28.374,0.22,CO(GT)(t)
4665,289.821,20.114,143.813,-0.388,6.703,0.152,PT08.S1(CO)(t)
4665,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
4665,35.718,77.671,11.111,-1.098,25.71,0.153,C6H6(GT)(t)
4665,277.289,22.047,148.831,-0.15,7.979,0.151,PT08.S2(NMHC)(t)
4665,127.573,41.405,80.791,0.726,21.136,0.156,NOx(GT)(t)
4665,146.905,16.354,86.632,0.218,7.562,0.125,PT08.S3(NOx)(t)
4665,64.414,27.249,34.919,0.765,15.18,0.175,NO2(GT)(t)
4665,366.267,21.767,169.231,-0.533,5.987,0.144,PT08.S4(NO2)(t)
4665,322.128,24.02,173.528,-0.065,8.141,0.157,PT08.S5(O3)(t)
4665,36.283,35.518,10.687,-1.081,13.507,0.16,T(t)
4665,41.408,18.892,12.504,-0.882,7.591,0.152,RH(t)
4665,32.65,442.953,9.281,-1.073,62.094,0.162,AH(t)
4976,0.0,0.0,0.0,1.0,0.0,,CO(GT)(t)
4976,97.908,7.196,74.33,0.63,3.604,0.141,PT08.S1(CO)(t)
4976,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
4976,3.415,43.688,2.576,0.681,16.992,0.142,C6H6(GT)(t)
4976,127.153,11.313,99.494,0.705,5.568,0.134,PT08.S2(NMHC)(t)
4976,0.0,0.0,0.0,1.0,0.0,,NOx(GT)(t)
4976,108.449,10.598,85.729,0.735,5.204,0.116,PT08.S3(NOx)(t)
4976,0.0,0.0,0.0,1.0,0.0,,NO2(GT)(t)
4976,123.094,6.363,93.793,0.696,3.186,0.14,PT08.S4(NO2)(t)
4976,150.475,13.3,113.324,0.708,6.509,0.132,PT08.S5(O3)(t)
4976,1.514,6.13,1.104,0.738,3.084,0.147,T(t)
4976,7.678,10.066,5.622,0.737,4.858,0.157,RH(t)
4976,0.079,4.488,0.054,0.784,2.249,0.142,AH(t)
5287,57.04,1290.756,23.786,-1.141,59.637,0.276,CO(GT)(t)
5287,137.771,8.973,105.944,0.551,4.388,0.167,PT08.S1(CO)(t)
5287,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
5287,5.63,40.943,4.292,0.522,17.931,0.164,C6H6(GT)(t)
