window,rmse,mape,mae,r2,smape,nrmse,variable
0,19.52,702.01,10.1,0.748,68.93,0.095,CO(GT)(t)
0,159.855,10.651,129.389,0.382,5.213,0.2,PT08.S1(CO)(t)
0,110.909,35.687,58.719,0.77,19.146,0.127,NMHC(GT)(t)
0,3.241,43.975,2.464,0.627,19.394,0.159,C6H6(GT)(t)
0,123.306,10.396,91.543,0.692,5.105,0.142,PT08.S2(NMHC)(t)
0,65.486,39.872,39.049,0.466,20.689,0.141,NOx(GT)(t)
0,149.06,10.546,107.322,0.71,5.139,0.121,PT08.S3(NOx)(t)
0,55.109,22.735,24.836,0.252,12.219,0.159,NO2(GT)(t)
0,130.298,5.547,91.869,0.563,2.812,0.148,PT08.S4(NO2)(t)
0,205.871,21.463,172.449,0.531,9.386,0.161,PT08.S5(O3)(t)
0,1.243,5.846,0.917,0.833,2.95,0.099,T(t)
0,5.525,9.21,4.348,0.78,4.424,0.098,RH(t)
0,0.042,3.504,0.03,0.864,1.759,0.086,AH(t)
311,149.667,109.265,118.066,-1.306,69.121,0.728,CO(GT)(t)
311,195.582,11.412,153.57,-0.185,6.24,0.238,PT08.S1(CO)(t)
311,267.395,112.414,234.703,0.164,68.428,0.271,NMHC(GT)(t)
311,6.191,50.442,4.811,-0.116,34.043,0.24,C6H6(GT)(t)
311,201.737,15.774,158.884,0.154,8.77,0.205,PT08.S2(NMHC)(t)
311,231.195,100.207,193.82,-0.734,67.191,0.491,NOx(GT)(t)
311,234.154,22.449,189.824,-0.722,9.581,0.242,PT08.S3(NOx)(t)
311,214.481,89.502,174.869,-0.974,65.247,0.583,NO2(GT)(t)
311,180.502,7.911,137.249,0.168,4.196,0.177,PT08.S4(NO2)(t)
311,184.134,14.666,142.339,0.637,7.237,0.142,PT08.S5(O3)(t)
311,6.658,29.013,5.812,-1.456,17.443,0.453,T(t)
311,18.424,37.101,14.397,-1.047,13.818,0.394,RH(t)
311,0.903,67.432,0.669,-168.915,26.932,2.894,AH(t)
622,26.425,148.557,12.14,0.932,28.587,0.127,CO(GT)(t)
622,141.261,8.066,103.445,0.644,4.126,0.144,PT08.S1(CO)(t)
622,142.051,29.131,81.863,0.847,13.436,0.102,NMHC(GT)(t)
622,4.139,47.161,3.187,0.662,17.079,0.13,C6H6(GT)(t)
622,129.201,10.443,96.673,0.728,5.037,0.122,PT08.S2(NMHC)(t)
622,67.756,19.854,40.425,0.9,11.609,0.123,NOx(GT)(t)
622,106.704,9.952,84.112,0.688,4.744,0.129,PT08.S3(NOx)(t)
622,49.15,14.776,23.627,0.906,8.902,0.137,NO2(GT)(t)
622,159.705,6.462,114.549,0.56,3.357,0.151,PT08.S4(NO2)(t)
622,236.757,22.32,191.767,0.598,9.844,0.144,PT08.S5(O3)(t)
622,3.732,20.815,3.196,-1.5,10.381,0.377,T(t)
622,16.907,20.696,13.942,-0.338,11.535,0.325,RH(t)
622,1.577,125.091,1.326,-135.923,54.733,3.143,AH(t)
933,31.644,1466.997,20.856,0.343,75.931,0.153,CO(GT)(t)
933,138.818,8.624,109.194,0.653,4.277,0.152,PT08.S1(CO)(t)
933,189.908,62.984,148.718,0.594,34.853,0.143,NMHC(GT)(t)
933,5.061,28.769,3.621,0.59,13.789,0.149,C6H6(GT)(t)
933,165.735,10.93,126.535,0.598,5.793,0.153,PT08.S2(NMHC)(t)
933,87.981,62.017,67.921,0.285,32.257,0.155,NOx(GT)(t)
933,96.725,10.373,75.266,0.697,4.897,0.13,PT08.S3(NOx)(t)
933,64.315,51.359,42.452,0.05,29.076,0.178,NO2(GT)(t)
933,204.495,7.521,148.643,0.443,3.934,0.172,PT08.S4(NO2)(t)
933,189.38,11.781,139.329,0.726,5.829,0.121,PT08.S5(O3)(t)
933,1.977,7.49,1.507,0.753,3.968,0.128,T(t)
933,6.21,10.383,4.943,0.85,4.973,0.112,RH(t)
933,0.123,8.401,0.104,0.388,4.425,0.179,AH(t)
1244,30.824,688.348,13.872,0.525,75.896,0.149,CO(GT)(t)
1244,139.162,7.837,100.059,0.596,4.095,0.145,PT08.S1(CO)(t)
1244,0.016,0.005,0.011,0.0,0.003,inf,NMHC(GT)(t)
1244,5.118,31.001,3.581,0.614,14.183,0.141,C6H6(GT)(t)
1244,153.75,10.736,116.296,0.682,5.445,0.127,PT08.S2(NMHC)(t)
1244,95.915,47.522,61.347,0.294,24.176,0.165,NOx(GT)(t)
1244,110.769,11.824,86.548,0.725,5.461,0.101,PT08.S3(NOx)(t)
1244,75.103,37.94,38.972,-0.065,21.073,0.207,NO2(GT)(t)
1244,188.215,7.339,136.859,0.607,3.744,0.133,PT08.S4(NO2)(t)
1244,234.111,15.479,184.425,0.611,8.308,0.152,PT08.S5(O3)(t)
1244,1.082,4.437,0.841,0.89,2.223,0.079,T(t)
1244,5.02,8.651,3.767,0.803,4.015,0.106,RH(t)
1244,0.065,4.709,0.046,0.655,2.266,0.115,AH(t)
1555,111.304,444.399,80.346,-0.223,65.596,0.546,CO(GT)(t)
1555,477.562,104.172,270.313,0.037,21.596,0.283,PT08.S1(CO)(t)
1555,0.097,0.029,0.059,0.0,0.015,inf,NMHC(GT)(t)
1555,89.279,51.184,41.625,-0.201,37.681,0.372,C6H6(GT)(t)
1555,521.179,111.057,342.704,-0.01,25.541,0.264,PT08.S2(NMHC)(t)
1555,208.522,87.036,159.662,-0.618,58.554,0.426,NOx(GT)(t)
1555,611.603,136.066,357.761,-0.391,23.17,0.348,PT08.S3(NOx)(t)
1555,195.619,78.438,146.192,-0.739,55.956,0.551,NO2(GT)(t)
1555,689.93,148.5,402.971,-0.102,22.061,0.272,PT08.S4(NO2)(t)
1555,563.695,121.725,399.784,-0.145,28.8,0.283,PT08.S5(O3)(t)
