window,rmse,mape,mae,r2,smape,nrmse,variable
8496,36.704,189.403,28.588,0.774,31.019,0.109,O3(t)
8496,3.402,10.76,2.705,0.665,5.605,0.132,TEMP(t)
8496,1.868,0.151,1.509,0.838,0.076,0.1,PRES(t)
8496,2.048,44.733,1.585,0.741,7.204,0.095,DEWP(t)
8496,1.741,inf,1.26,-0.83,97.63,0.15,RAIN(t)
8496,1.139,inf,0.893,0.187,43.195,0.163,WSPM(t)
9558,17.733,33.5,11.607,0.872,13.438,0.083,PM2.5(t)
9558,17.733,33.5,11.607,0.872,13.438,0.083,PM10(t)
9558,1.104,24.847,0.748,0.521,11.517,0.138,SO2(t)
9558,15.384,29.353,11.244,0.588,13.269,0.117,NO2(t)
9558,302.602,40.169,210.831,0.728,18.923,0.104,CO(t)
9558,27.51,80.36,21.297,0.777,20.052,0.113,O3(t)
9558,2.724,7.725,2.064,0.591,3.728,0.165,TEMP(t)
9558,1.219,0.091,0.911,0.783,0.046,0.11,PRES(t)
9558,2.354,10.012,1.832,0.735,4.875,0.144,DEWP(t)
9558,2.103,inf,1.273,-0.621,99.944,0.078,RAIN(t)
9558,0.828,inf,0.611,0.316,33.748,0.151,WSPM(t)
10620,17.006,37.771,13.027,0.871,15.23,0.102,PM2.5(t)
10620,33.61,41.526,22.733,0.688,14.761,0.108,PM10(t)
10620,2.052,36.92,1.305,0.494,17.288,0.128,SO2(t)
10620,22.203,54.043,16.0,0.473,14.88,0.153,NO2(t)
10620,288.783,31.93,228.172,0.719,14.339,0.103,CO(t)
10620,32.008,247.487,23.719,0.598,32.253,0.159,O3(t)
10620,2.356,7.819,1.83,0.627,3.875,0.132,TEMP(t)
10620,1.656,0.122,1.23,0.671,0.061,0.122,PRES(t)
10620,1.649,7.754,1.232,0.776,3.744,0.101,DEWP(t)
10620,2.797,inf,1.846,-2.984,97.801,0.206,RAIN(t)
10620,0.71,inf,0.562,0.215,41.011,0.182,WSPM(t)
11682,31.146,32.395,22.859,0.897,15.938,0.086,PM2.5(t)
11682,59.436,30.498,42.875,0.712,14.063,0.12,PM10(t)
11682,5.1,39.094,3.866,0.577,18.176,0.091,SO2(t)
11682,33.254,26.7,23.724,0.575,13.011,0.121,NO2(t)
11682,631.808,44.106,476.333,0.541,22.652,0.144,CO(t)
11682,23.227,529.999,17.219,0.088,59.583,0.223,O3(t)
11682,2.643,15.162,1.998,0.696,7.731,0.121,TEMP(t)
11682,1.858,0.141,1.423,0.801,0.07,0.109,PRES(t)
11682,2.781,inf,2.179,0.728,22.583,0.112,DEWP(t)
11682,0.0,,0.0,1.0,,,RAIN(t)
11682,1.38,inf,1.044,-0.905,62.104,0.256,WSPM(t)
12744,24.556,82.077,17.739,0.908,28.004,0.077,PM2.5(t)
12744,58.593,86.38,38.859,0.765,24.841,0.093,PM10(t)
