window,rmse,mape,mae,r2,smape,nrmse,variable
15930,12.36,27.481,8.826,0.658,11.111,0.097,NO2(t)
15930,214.791,19.99,122.6,0.772,8.939,0.083,CO(t)
15930,14.74,33.89,11.067,0.856,11.045,0.084,O3(t)
15930,1.401,6.091,1.006,0.902,3.084,0.073,TEMP(t)
15930,0.881,0.065,0.647,0.977,0.032,0.032,PRES(t)
15930,2.06,36.309,1.227,0.916,15.022,0.071,DEWP(t)
15930,0.43,inf,0.098,0.53,96.695,0.083,RAIN(t)
15930,0.914,inf,0.663,0.606,16.133,0.111,WSPM(t)
16992,18.548,20.216,12.894,0.925,9.442,0.061,PM2.5(t)
16992,26.464,31.167,20.175,0.84,12.871,0.087,PM10(t)
16992,1.91,29.231,1.32,0.919,12.065,0.071,SO2(t)
16992,11.269,20.383,8.066,0.763,9.356,0.106,NO2(t)
16992,225.741,28.484,159.419,0.799,11.655,0.087,CO(t)
16992,28.5,57.727,22.322,0.836,14.573,0.098,O3(t)
16992,1.269,3.979,0.959,0.875,1.938,0.08,TEMP(t)
16992,0.691,0.047,0.473,0.957,0.024,0.047,PRES(t)
16992,1.425,7.334,1.098,0.88,3.716,0.073,DEWP(t)
16992,0.757,inf,0.127,0.038,96.777,0.079,RAIN(t)
16992,0.575,inf,0.451,0.408,14.626,0.144,WSPM(t)
18054,19.142,32.156,15.11,0.785,12.531,0.128,PM2.5(t)
18054,28.748,30.155,21.099,0.749,12.85,0.107,PM10(t)
18054,1.973,23.224,1.097,0.667,10.248,0.082,SO2(t)
18054,14.322,22.98,10.361,0.686,10.376,0.099,NO2(t)
18054,236.785,16.333,157.732,0.751,7.961,0.091,CO(t)
18054,32.688,75.514,26.022,0.819,17.018,0.094,O3(t)
18054,1.235,3.589,0.978,0.907,1.791,0.076,TEMP(t)
18054,0.763,0.056,0.566,0.953,0.028,0.054,PRES(t)
18054,1.106,4.172,0.775,0.85,2.099,0.09,DEWP(t)
18054,2.252,inf,0.289,0.041,98.917,0.062,RAIN(t)
18054,0.629,inf,0.508,0.41,16.742,0.14,WSPM(t)
19116,16.961,24.969,11.582,0.892,12.985,0.071,PM2.5(t)
19116,22.076,31.602,15.3,0.868,12.719,0.091,PM10(t)
19116,3.336,25.441,1.714,0.811,12.256,0.076,SO2(t)
19116,14.063,23.939,10.526,0.795,9.578,0.095,NO2(t)
19116,244.898,16.587,167.041,0.836,7.995,0.084,CO(t)
19116,18.29,122.963,13.216,0.884,22.938,0.081,O3(t)
19116,1.389,5.75,1.061,0.884,2.812,0.087,TEMP(t)
19116,1.019,0.073,0.734,0.967,0.036,0.042,PRES(t)
19116,1.466,38.034,1.002,0.902,9.076,0.066,DEWP(t)
19116,0.469,inf,0.131,0.034,95.973,0.082,RAIN(t)
19116,0.912,48.552,0.619,0.565,18.111,0.1,WSPM(t)
20178,23.465,16.224,15.923,0.933,8.269,0.059,PM2.5(t)
20178,21.004,24.055,14.362,0.947,9.487,0.053,PM10(t)
20178,2.608,37.608,2.167,0.796,16.046,0.1,SO2(t)
20178,11.01,14.395,8.234,0.797,6.719,0.092,NO2(t)
20178,567.775,17.504,410.005,0.856,9.103,0.083,CO(t)
20178,8.322,89.609,6.535,0.761,28.45,0.112,O3(t)
20178,1.52,84.223,1.202,0.654,13.425,0.127,TEMP(t)
20178,0.877,0.058,0.591,0.968,0.029,0.047,PRES(t)
20178,1.045,inf,0.739,0.852,18.879,0.088,DEWP(t)
20178,0.136,inf,0.049,0.518,92.909,0.076,RAIN(t)
20178,0.627,38.287,0.462,0.352,15.988,0.142,WSPM(t)
21240,44.595,20.682,28.499,0.905,9.753,0.071,PM2.5(t)
21240,60.232,25.521,39.268,0.858,11.473,0.094,PM10(t)
21240,7.668,18.77,5.403,0.821,9.423,0.089,SO2(t)
21240,14.55,12.048,10.033,0.878,5.711,0.072,NO2(t)
21240,895.826,18.563,619.221,0.893,8.678,0.093,CO(t)
21240,6.53,41.163,4.835,0.791,15.873,0.089,O3(t)
21240,1.242,74.43,0.994,0.872,24.65,0.074,TEMP(t)
21240,0.904,0.064,0.659,0.976,0.032,0.037,PRES(t)
21240,1.25,14.238,0.903,0.847,7.372,0.077,DEWP(t)
21240,0.006,inf,0.005,0.0,100.0,inf,RAIN(t)
21240,0.533,45.649,0.4,0.504,15.869,0.111,WSPM(t)
22302,51.942,80.142,20.591,0.742,21.877,0.073,PM2.5(t)
22302,69.555,66.827,26.891,0.656,19.065,0.079,PM10(t)
