window,rmse,mape,mae,r2,smape,nrmse,variable
774,9.309,289.84,7.446,-1.812,45.295,0.3,SO2.1(t)
774,19.982,72.891,15.825,-0.643,23.772,0.241,NO2.1(t)
774,215.586,24.155,176.072,0.59,10.542,0.144,CO.1(t)
774,34.04,50.785,25.597,0.696,21.186,0.104,O3.1(t)
774,3.322,8.772,2.546,0.007,4.712,0.26,TEMP.1(t)
774,4.654,0.316,3.143,-0.183,0.158,0.304,PRES.1(t)
774,5.762,16.211,3.525,-0.533,9.704,0.345,DEWP.1(t)
774,0.611,inf,0.501,-28.63,98.858,0.436,RAIN.1(t)
774,0.897,inf,0.72,-0.109,34.637,0.199,WSPM.1(t)
774,36.648,229.667,30.493,0.237,28.874,0.199,PM2.5.2(t)
774,36.534,149.366,28.818,0.205,25.283,0.194,PM10.2(t)
774,6.535,269.532,5.412,-1.463,46.092,0.242,SO2.2(t)
774,10.402,96.38,8.505,-0.424,29.259,0.221,NO2.2(t)
774,237.019,30.303,181.786,0.35,11.564,0.169,CO.2(t)
774,28.954,52.32,21.99,0.694,17.008,0.106,O3.2(t)
774,3.322,8.772,2.546,0.007,4.712,0.26,TEMP.2(t)
774,4.654,0.316,3.143,-0.183,0.158,0.304,PRES.2(t)
774,5.762,16.211,3.525,-0.533,9.704,0.345,DEWP.2(t)
774,0.611,inf,0.501,-28.63,98.858,0.436,RAIN.2(t)
774,0.897,inf,0.72,-0.109,34.637,0.199,WSPM.2(t)
774,45.483,110.762,37.288,0.302,25.666,0.211,PM2.5.3(t)
774,66.003,128.226,53.748,-0.052,27.425,0.216,PM10.3(t)
774,12.639,129.356,8.974,-2.173,30.627,0.361,SO2.3(t)
774,19.209,55.349,14.829,0.426,17.279,0.163,NO2.3(t)
774,492.871,41.801,378.181,0.084,15.601,0.17,CO.3(t)
774,269.909,265.703,102.428,-0.004,30.447,0.252,O3.3(t)
774,3.25,8.404,2.458,0.052,4.523,0.25,TEMP.3(t)
774,4.751,0.309,3.086,-0.199,0.154,0.305,PRES.3(t)
774,5.646,16.26,3.645,-0.259,9.325,0.294,DEWP.3(t)
774,0.263,inf,0.167,-1.427,96.061,0.12,RAIN.3(t)
774,1.043,inf,0.845,-0.429,32.781,0.237,WSPM.3(t)
774,38.945,86.648,31.992,0.397,23.847,0.202,PM2.5.4(t)
774,69.353,106.449,57.265,-0.452,31.508,0.253,PM10.4(t)
774,11.574,230.001,9.191,-8.03,42.552,0.551,SO2.4(t)
774,21.694,32.741,16.872,0.155,17.843,0.221,NO2.4(t)
774,465.592,97.106,370.849,0.076,24.468,0.259,CO.4(t)
774,38.803,492.204,31.24,0.615,30.204,0.174,O3.4(t)
774,3.422,8.411,2.448,0.148,4.549,0.236,TEMP.4(t)
774,4.777,0.322,3.207,-0.204,0.16,0.302,PRES.4(t)
774,5.193,14.373,3.275,-0.607,8.186,0.292,DEWP.4(t)
774,0.272,inf,0.195,-4.879,97.251,0.247,RAIN.4(t)
774,0.867,inf,0.639,-0.605,32.36,0.255,WSPM.4(t)
774,39.989,125.892,31.008,0.139,24.998,0.252,PM2.5.5(t)
774,87.561,222.971,67.142,-1.08,32.039,0.282,PM10.5(t)
774,7.677,177.975,5.441,-2.244,39.43,0.154,SO2.5(t)
774,23.411,50.453,17.488,0.14,18.102,0.157,NO2.5(t)
774,443.834,45.565,318.861,-0.972,15.497,0.317,CO.5(t)
774,39.366,321.0,33.326,0.531,29.158,0.171,O3.5(t)
774,3.181,7.885,2.327,0.206,4.228,0.234,TEMP.5(t)
774,4.746,0.322,3.207,-0.218,0.161,0.304,PRES.5(t)
774,5.578,16.474,3.607,-0.686,9.649,0.315,DEWP.5(t)
774,0.255,inf,0.176,-2.124,97.855,0.134,RAIN.5(t)
774,0.659,inf,0.54,-0.714,53.027,0.244,WSPM.5(t)
1548,66.569,232.575,50.656,0.238,40.85,0.232,PM2.5(t)
1548,77.459,197.708,65.33,0.108,36.698,0.239,PM10(t)
1548,27.816,83.068,18.658,-0.434,39.219,0.226,SO2(t)
1548,26.403,40.205,19.807,0.234,16.023,0.165,NO2(t)
1548,735.434,70.345,486.423,0.179,23.607,0.134,CO(t)
1548,35.668,1656.678,31.009,-0.663,63.998,0.212,O3(t)
1548,17.033,inf,13.37,-1.785,49.224,0.5,TEMP(t)
1548,14.21,1.079,11.065,-2.008,0.544,0.521,PRES(t)
1548,20.976,207.303,16.578,-2.4,60.498,0.612,DEWP(t)
1548,0.492,inf,0.455,-277.081,99.318,1.23,RAIN(t)
1548,0.819,inf,0.671,0.01,30.659,0.221,WSPM(t)
1548,67.83,259.34,47.099,0.262,41.847,0.234,PM2.5.1(t)
1548,64.333,128.746,44.452,0.219,31.428,0.221,PM10.1(t)
1548,33.753,80.79,21.094,-0.35,46.767,0.299,SO2.1(t)
1548,32.151,40.679,23.991,-0.585,24.286,0.219,NO2.1(t)
1548,1066.989,80.036,693.266,0.119,29.036,0.159,CO.1(t)
1548,41.259,499.214,32.603,-0.891,42.861,0.219,O3.1(t)
1548,16.215,752.857,12.387,-1.648,46.894,0.481,TEMP.1(t)
1548,14.212,1.077,11.013,-1.993,0.544,0.515,PRES.1(t)
1548,21.91,484.877,17.535,-2.45,67.145,0.624,DEWP.1(t)
1548,0.621,inf,0.559,0.0,100.0,inf,RAIN.1(t)
1548,1.077,inf,0.811,0.003,32.057,0.203,WSPM.1(t)
1548,62.066,321.987,42.842,0.329,47.187,0.221,PM2.5.2(t)
1548,62.644,176.397,41.404,0.152,38.108,0.212,PM10.2(t)
1548,23.431,110.711,13.707,-0.223,42.945,0.204,SO2.2(t)
1548,26.14,134.953,19.251,-0.045,35.556,0.225,NO2.2(t)
1548,497.368,96.712,395.799,0.263,27.252,0.172,CO.2(t)
1548,32.672,494.87,25.247,-0.455,30.2,0.242,O3.2(t)
