window,rmse,mape,mae,r2,smape,nrmse,variable
15930,0.938,inf,0.677,0.585,16.415,0.114,WSPM(t)
16992,26.127,23.42,15.755,0.851,10.279,0.086,PM2.5(t)
16992,27.736,38.538,21.366,0.824,13.947,0.092,PM10(t)
16992,2.208,23.023,1.388,0.892,10.425,0.082,SO2(t)
16992,11.76,21.118,8.53,0.742,9.51,0.111,NO2(t)
16992,426.44,39.303,218.208,0.282,13.05,0.164,CO(t)
16992,22.499,52.15,17.483,0.898,12.71,0.077,O3(t)
16992,1.073,3.376,0.823,0.911,1.669,0.068,TEMP(t)
16992,0.454,0.035,0.355,0.982,0.018,0.031,PRES(t)
16992,1.674,7.74,1.226,0.834,3.964,0.086,DEWP(t)
16992,0.761,inf,0.149,0.026,96.411,0.079,RAIN(t)
16992,0.601,inf,0.47,0.353,14.839,0.15,WSPM(t)
18054,14.334,19.698,9.498,0.88,8.491,0.096,PM2.5(t)
18054,28.957,30.236,21.136,0.746,12.606,0.108,PM10(t)
18054,2.489,22.124,1.288,0.47,9.648,0.104,SO2(t)
18054,15.308,24.832,10.742,0.642,10.843,0.106,NO2(t)
18054,263.004,18.443,180.416,0.693,8.749,0.101,CO(t)
18054,27.627,76.83,21.229,0.871,14.815,0.079,O3(t)
18054,1.186,3.42,0.935,0.914,1.699,0.073,TEMP(t)
18054,0.568,0.041,0.412,0.974,0.021,0.041,PRES(t)
18054,1.103,4.079,0.747,0.851,2.029,0.09,DEWP(t)
18054,2.209,inf,0.332,0.078,99.08,0.06,RAIN(t)
18054,0.632,inf,0.489,0.404,15.99,0.14,WSPM(t)
19116,18.28,25.596,10.563,0.875,10.329,0.077,PM2.5(t)
19116,24.738,31.025,16.055,0.835,12.079,0.102,PM10(t)
19116,3.528,22.991,1.752,0.789,10.355,0.08,SO2(t)
19116,15.753,20.451,10.972,0.742,9.003,0.106,NO2(t)
19116,257.246,18.061,178.416,0.819,8.476,0.089,CO(t)
19116,20.208,95.681,13.443,0.859,21.157,0.09,O3(t)
19116,1.202,4.758,0.905,0.913,2.35,0.075,TEMP(t)
19116,1.914,0.096,0.982,0.884,0.048,0.079,PRES(t)
19116,1.995,64.849,1.129,0.819,9.473,0.09,DEWP(t)
19116,0.55,inf,0.234,-0.328,95.029,0.096,RAIN(t)
19116,0.947,45.222,0.619,0.531,17.23,0.104,WSPM(t)
20178,19.835,12.533,12.75,0.952,6.172,0.05,PM2.5(t)
20178,21.789,19.973,15.014,0.943,8.555,0.055,PM10(t)
20178,2.535,17.436,1.473,0.807,8.116,0.098,SO2(t)
20178,9.009,11.63,6.086,0.864,5.247,0.075,NO2(t)
20178,634.346,14.42,374.762,0.82,7.591,0.093,CO(t)
20178,6.745,41.843,4.04,0.843,15.718,0.091,O3(t)
20178,1.482,83.705,1.235,0.671,14.663,0.124,TEMP(t)
20178,0.503,0.04,0.411,0.989,0.02,0.027,PRES(t)
20178,0.645,inf,0.49,0.943,14.147,0.054,DEWP(t)
20178,0.152,inf,0.065,0.397,93.326,0.084,RAIN(t)
20178,0.532,30.433,0.377,0.533,13.584,0.121,WSPM(t)
21240,47.999,19.543,30.937,0.89,9.599,0.076,PM2.5(t)
21240,61.136,21.737,39.102,0.854,10.572,0.096,PM10(t)
21240,7.98,19.464,5.635,0.806,9.393,0.093,SO2(t)
21240,14.222,11.604,9.983,0.884,5.624,0.07,NO2(t)
21240,953.159,17.522,641.358,0.879,8.41,0.099,CO(t)
21240,5.817,25.298,3.695,0.834,11.255,0.08,O3(t)
21240,1.2,80.76,0.905,0.88,23.162,0.072,TEMP(t)
21240,0.87,0.056,0.57,0.978,0.028,0.036,PRES(t)
21240,1.087,11.934,0.692,0.884,5.617,0.067,DEWP(t)
21240,0.025,inf,0.007,0.0,100.0,inf,RAIN(t)
21240,0.553,44.54,0.397,0.467,15.423,0.115,WSPM(t)
22302,66.2,58.511,21.817,0.581,20.353,0.093,PM2.5(t)
22302,84.653,38.292,26.431,0.49,15.889,0.096,PM10(t)
22302,18.754,33.251,6.909,0.699,14.12,0.083,SO2(t)
22302,10.743,29.626,6.834,0.852,11.645,0.107,NO2(t)
22302,450.21,38.607,290.497,0.896,14.893,0.07,CO(t)
22302,11.028,27.471,7.639,0.829,11.086,0.102,O3(t)
22302,1.555,inf,1.092,0.872,19.216,0.088,TEMP(t)
22302,1.106,0.073,0.745,0.955,0.037,0.051,PRES(t)
22302,2.804,111.803,1.768,0.835,16.539,0.102,DEWP(t)
22302,0.231,inf,0.048,0.068,98.611,0.122,RAIN(t)
22302,0.994,inf,0.73,0.719,16.57,0.123,WSPM(t)
23364,15.753,82.739,10.913,0.91,19.714,0.065,PM2.5(t)
23364,57.989,39.144,25.23,0.677,13.749,0.075,PM10(t)
23364,4.281,20.268,2.722,0.923,9.297,0.056,SO2(t)
23364,8.174,22.421,5.917,0.867,9.882,0.08,NO2(t)
23364,243.136,34.447,168.263,0.805,13.372,0.094,CO(t)
23364,13.76,44.999,10.484,0.861,12.275,0.081,O3(t)
23364,1.539,8.082,1.195,0.851,4.118,0.096,TEMP(t)
23364,1.75,0.097,0.978,0.904,0.049,0.072,PRES(t)
23364,1.837,inf,1.33,0.915,21.447,0.075,DEWP(t)
23364,0.0,,0.0,1.0,,,RAIN(t)
23364,0.892,inf,0.657,0.5,15.613,0.151,WSPM(t)
24426,13.377,28.375,8.535,0.799,10.435,0.068,PM2.5(t)
24426,24.664,43.084,18.483,0.369,14.961,0.126,PM10(t)
24426,3.129,21.765,1.903,0.874,10.468,0.08,SO2(t)
24426,8.547,19.067,5.678,0.798,8.639,0.095,NO2(t)
24426,172.153,20.241,113.851,0.746,8.75,0.101,CO(t)
24426,22.104,72.853,15.471,0.913,15.397,0.08,O3(t)
24426,1.55,5.953,1.151,0.926,2.967,0.062,TEMP(t)
24426,0.684,0.051,0.512,0.978,0.025,0.027,PRES(t)
24426,1.764,inf,1.163,0.861,16.302,0.069,DEWP(t)
24426,0.388,inf,0.076,0.207,95.593,0.079,RAIN(t)
24426,0.719,inf,0.571,0.624,15.674,0.138,WSPM(t)
25488,15.153,16.501,10.206,0.859,7.249,0.062,PM2.5(t)
25488,26.89,27.265,17.582,0.571,11.149,0.111,PM10(t)
25488,1.336,16.524,0.804,0.825,7.795,0.064,SO2(t)
25488,6.197,16.874,4.669,0.757,8.226,0.091,NO2(t)
25488,169.956,14.57,115.5,0.754,6.762,0.094,CO(t)
25488,26.107,43.505,19.949,0.883,12.554,0.098,O3(t)
25488,1.006,3.096,0.839,0.927,1.543,0.067,TEMP(t)
25488,0.463,0.038,0.379,0.976,0.019,0.039,PRES(t)
25488,1.141,4.854,0.876,0.822,2.45,0.086,DEWP(t)
25488,0.304,inf,0.079,-5.447,98.739,0.217,RAIN(t)
25488,0.494,26.746,0.38,0.425,11.246,0.145,WSPM(t)
26550,11.66,34.373,8.067,0.832,11.731,0.102,PM2.5(t)
26550,12.043,35.507,8.436,0.82,12.109,0.107,PM10(t)
26550,0.644,7.207,0.283,0.908,3.386,0.059,SO2(t)
26550,11.987,25.484,8.209,0.706,10.808,0.12,NO2(t)
26550,219.474,22.463,144.592,0.769,9.717,0.1,CO(t)
26550,21.746,109.997,16.037,0.899,17.418,0.062,O3(t)
26550,0.958,2.722,0.731,0.911,1.354,0.065,TEMP(t)
26550,1.01,0.057,0.569,0.902,0.028,0.064,PRES(t)
26550,1.617,6.329,0.825,0.747,2.581,0.088,DEWP(t)
26550,1.345,inf,0.375,-3.231,96.071,0.245,RAIN(t)
26550,0.654,45.161,0.448,0.367,14.624,0.136,WSPM(t)
27612,17.35,21.263,10.651,0.902,8.96,0.068,PM2.5(t)
27612,22.007,22.407,13.791,0.85,9.491,0.087,PM10(t)
27612,1.531,21.484,0.794,0.792,8.525,0.073,SO2(t)
27612,13.776,16.266,8.983,0.77,7.622,0.084,NO2(t)
27612,294.898,18.066,203.588,0.671,9.172,0.105,CO(t)
27612,13.858,108.975,9.26,0.873,28.498,0.082,O3(t)
27612,4059.966,25691.699,3434.645,-871035.16,96.968,176.52,TEMP(t)
27612,0.798,0.061,0.62,0.971,0.03,0.043,PRES(t)
27612,1.089,inf,0.705,0.953,8.672,0.051,DEWP(t)
27612,1.332,inf,0.321,-0.43,94.428,0.114,RAIN(t)
27612,0.733,inf,0.496,0.358,18.558,0.156,WSPM(t)
28674,24.019,27.37,14.223,0.937,11.468,0.067,PM2.5(t)
28674,35.312,27.107,22.06,0.913,11.591,0.08,PM10(t)
28674,4.124,21.935,2.419,0.752,10.625,0.084,SO2(t)
28674,14.08,48.528,9.456,0.883,9.971,0.088,NO2(t)
28674,425.522,19.223,272.221,0.914,9.527,0.073,CO(t)
28674,6.269,48.876,4.029,0.934,17.221,0.084,O3(t)
