,dim,fs,window,rmse,nrmse,mape,smape,mae
152,3,10,1314,11.14163066882369,0.013423651408221314,16.71993138693893,6.364181813712949,6.521905439804003
153,3,10,1971,19.2835644883086,0.192835644883086,42.69552710562374,14.300861169693743,13.989972072479011
154,3,10,2628,15.552733634524374,0.027285497604428728,13.714109734693489,6.788639969634604,10.250625568098675
155,3,10,3285,13.948649326382979,0.03402109591800727,22.424189913226577,9.06251337435839,10.168887353882095
156,3,10,3942,0.8048469978555608,0.0011025301340487133,0.11630340053347799,0.05751359174473245,0.17675732659967858
157,3,10,4599,12.63940057475462,0.0188647769772457,15.66459409492394,6.292775020388791,8.037609210227568
158,3,10,5256,7.109014741188857,0.014508193349365015,5.838298151961301,2.8857159449133816,3.7532169776780617
159,3,10,5913,20.198063330334513,0.026576399118861203,23.227795018300412,8.965073596090757,30.015497755999704
160,3,10,6570,9.8700649125548,0.017945572568281457,13.316176100036373,5.42600437396795,6.241009639987814
161,3,10,7227,10.330862177784045,0.017509935894549227,2.048270223823,0.9579206426605921,2.4657565455756045
162,3,10,7884,10.07678309017831,0.014818798662026926,9.48655034898086,4.129101602856873,5.767459946391725
163,3,10,8541,21.90501924663537,0.03174640470526865,22.372211883934295,9.763556586596774,15.648282614749826
164,3,10,9198,8.514040382959756,0.012707522959641426,8.043326459896386,3.50184909221161,4.462458169619904
165,3,10,9855,0.778806155631414,0.004098979766481126,0.6172546121783811,0.3013743547586375,0.2972469489721644
166,3,10,10512,14.166290196930984,0.022486174915763466,14.917104146895904,6.918496852397358,9.707339361171146
167,3,10,11169,12.319237443593387,0.2053206240598898,22.5795577824302,8.745200894395461,8.747459031405091
168,3,10,11826,14.695499899982991,0.03339886340905225,13.310807351147044,5.632731754301331,8.578491372775824
169,3,10,12483,2.880066868611166,0.008228762481746189,1.7568697699468696,0.8525492062896745,1.2010917449217169
170,3,10,13140,43.76074223554163,0.05757992399413372,24.455600872737108,9.350909680160497,20.358246109874326
171,3,10,13797,21.478448401371036,0.04130470846417507,4.281900255870091,2.2912967421059394,6.011185790668339
172,3,10,14454,17.52188296213681,0.1946875884681868,20.930892990822127,8.58022748714488,12.702290379121168
173,3,10,15111,7.319865804931365,0.00963140237490969,7.392819431066975,3.589660649335659,8.406675960624263
174,3,10,15768,3.5555910195428284,0.008080888680779155,1.383859073476132,0.6942590169868363,1.4307629852241244
175,3,10,16425,5.4662719746410495,0.014773708039570404,4.653420830000572,2.357885578671582,2.964453455382637
176,3,10,17082,10.249973561053524,0.016532215421054073,6.866817739416367,3.2190050422980643,17.584034931564645
177,3,10,17739,3.306167639825017,0.009183798999513935,1.6212998501089027,0.7031928580836346,0.8062939022385226
178,3,10,18396,31.1617519843421,0.06924833774298245,25.165369668585797,9.916629019906175,22.621170241211217
179,3,10,19053,5.212040457588669,0.0064346178488749,0.6096372272665516,0.3123838201682284,1.1668295533868829
180,3,20,0,1.2480832024201138e-14,2.600173338375237e-17,2.798055076160332e-15,1.399027538080166e-15,3.899319891366404e-15
181,3,20,657,8.502448191756459,0.010496849619452419,6.55145489505258,3.018183965844796,3.7145235926649485
182,3,20,1314,1.6913541939729115e-14,2.0377761373167608e-17,3.039892699674667e-15,1.5199463498373336e-15,4.527543651642102e-15
183,3,20,1971,7.402240254759115,0.07402240254759115,6.238232140623542,2.919368641261876,2.7724356014793767
184,3,20,2628,6.010077995187578,0.010543996482785223,6.173594278977301,3.357137956753614,3.8370772239073774
185,3,20,3285,6.928692483506482,0.016899249959771906,2.4235480607337134,1.085242123272297,1.2543631668506297
186,3,20,3942,1.1316573411778499e-14,1.5502155358600682e-17,2.4729208039788257e-15,1.2364604019894128e-15,3.812668338224928e-15
187,3,20,4599,6.120222430471924,0.009134660343987947,2.3644049728912595,1.0228274183717103,1.7209253984452695
188,3,20,5256,4.333444085970969e-15,8.84376344075708e-18,2.5923256314824795e-15,1.2961628157412398e-15,1.429750626834348e-15
189,3,20,5913,1.7909194938799593,0.0023564730182631046,1.3454068147879779,0.6080025652230938,17.459029612950758
190,3,20,6570,7.4035947435153675,0.013461081351846123,7.273068294191062,3.5401038750310727,3.6822164600071035
191,3,20,7227,12.085292143032182,0.020483546005139294,12.44327313579379,5.2281343234320845,6.2972748793197795
192,3,20,7884,4.078971666098003,0.005998487744261769,1.8655001775830853,0.8814846834183296,1.4329140661124262
193,3,20,8541,1.4279267229025558,0.0020694590186993564,0.9112975363632415,0.43727500560992616,0.5091528786623507
194,3,20,9198,4.1889551219482705e-15,6.252171823803389e-18,1.955939043736932e-15,9.77969521868466e-16,1.429750626834348e-15
195,3,20,9855,5.766073280715667e-15,3.0347754109029827e-17,1.7045815554071235e-15,8.522907777035618e-16,1.8196826159709883e-15
196,3,20,10512,0.9199322062219932,0.001460209851146021,0.8668959259159605,0.4363607962505996,0.4664677841504199
197,3,20,11169,2.346329315466759,0.039105488591112646,2.2715507928145726,1.0812957780217523,1.107476469620037
198,3,20,11826,9.300502614183442,0.021137505941326004,2.251470488211906,0.9607033175190535,2.341250497543422
199,3,20,12483,20.4883193962796,0.058538055417941715,8.367428190795529,3.4252483648532435,6.422424774587121
200,3,20,13140,1.7339018063023681,0.002281449745134695,1.5051733021377867,0.7383957155069777,0.8967156384998771
