,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.407328,22.55055159330368,0.21559808,0.9025959726298409,9.215792268514633,0.055600327
1,2277,0.29090703,13.302935659885406,0.1362631,0.9455651973570082,5.962603539228439,0.045956876
2,4554,0.36431062,14.949025213718414,0.14175107,0.8938861319715983,6.481819599866867,0.04933784
3,6831,0.3229814,16.06810688972473,0.11529321,0.861989452963128,6.38570711016655,0.055782624
4,9108,0.22884502,28.095796704292297,0.101222485,0.9246787556144455,11.143725365400314,0.038001496
5,11385,0.31124628,18.331505358219147,0.13408822,0.9234247467259965,7.611321657896042,0.045450684
6,13662,0.261555,16.243697702884674,0.13176621,0.9562425507419323,7.156680524349213,0.037590545
7,15939,0.36555302,9.643878787755966,0.14855106,0.9332338159398246,4.262266308069229,0.045196958
8,18216,0.23207904,8.850344270467758,0.101613,0.9585425737618116,4.265348985791206,0.03643313
9,20493,0.26153055,10.852507501840591,0.10688518,0.9364761280375025,5.070526525378227,0.0519322
10,22770,0.26770025,13.03294450044632,0.11346715,0.924251469039459,5.972746387124062,0.038363464
11,25047,0.2957444,16.860271990299225,0.117642455,0.8724386638700156,7.321484386920929,0.047746915
12,27324,0.07146569,12.213731557130814,0.027455922,0.7845245045668983,5.615287274122238,0.080843545
13,29601,0.29624805,10.085290670394897,0.11872104,0.915443007666906,4.462764784693718,0.051342815
14,31878,0.3251779,17.542727291584015,0.16437669,0.9325547051647806,7.6696909964084625,0.044802684
15,34155,0.25755498,8.693408966064453,0.104479715,0.9489933423537399,4.25604023039341,0.042940143
16,36432,0.3052813,9.116920828819275,0.11219445,0.9335729602832771,4.092264175415039,0.04123194
17,38709,0.24708888,8.382412791252136,0.10679166,0.9450913057690037,4.137201234698296,0.03929531
18,40986,0.23555782,13.801749050617218,0.10672624,0.911693452952093,6.258652359247208,0.047187068
19,43263,0.16269377,16.551513969898224,0.07156765,0.8910313262110883,6.842750310897827,0.047963966
20,45540,0.2418023,17.26551055908203,0.11838031,0.9332521726843582,7.854284346103668,0.042184632
21,47817,0.28062636,9.841683506965637,0.11780579,0.9370042950443275,4.472124949097633,0.044572167
22,50094,0.29181224,8.722298592329025,0.11781215,0.9356526320224992,4.155080020427704,0.049060564
23,52371,0.28394288,8.009994775056839,0.12043675,0.9425261089149171,3.8280922919511795,0.04267251
24,54648,0.18985681,9.136204421520233,0.08911277,0.9577511231380137,4.277055338025093,0.032102942
25,56925,0.20513637,9.342209994792938,0.09142675,0.9485922069992436,4.445420950651169,0.03621758
26,59202,0.250842,12.028827518224716,0.10425241,0.9055536819945951,5.579392984509468,0.053875
27,61479,0.09834511,13.254879415035248,0.04340286,0.9116788921398419,6.259506940841675,0.053681828
28,63756,0.2786084,10.646151751279831,0.108293444,0.8896165094856741,4.555743560194969,0.045763537
29,66033,0.17688544,7.860317826271057,0.07411562,0.9679947761580248,3.694889321923256,0.018785624
