,window,rmse,mape,mae,r2,variable,smape,nrmse
0,0,0.33039194805265404,21.3402147016557,0.20431114377772192,0.776884713994441,use [kW],9.978623300726062,0.07295540972033208
1,0,0.028416772874483107,inf,0.010227895991407662,0.862982104736389,gen [kW],35.65641388228785,0.05317509894177228
2,0,0.07742221206328487,inf,0.027630619166530836,0.8807885293529942,Dishwasher [kW],91.33789534744182,0.05660208023552008
3,0,0.10037409994388485,114.25227628662404,0.06165371405931135,0.7663811188379722,Furnace 1 [kW],28.753063674557744,0.0656963052288411
4,0,0.10836277036994904,65.95249719904655,0.07190771681163806,0.7857443227446513,Furnace 2 [kW],21.822713045984205,0.162596999579787
5,0,0.02225822213696247,11.313646131065687,0.009180143384801737,0.9500483930650715,Home office [kW],5.851654935504686,0.025474846009437557
6,0,0.0259062512300955,111.28233242155372,0.012085910605232196,0.892660663175044,Fridge [kW],31.89243199238015,0.04207837230547273
7,0,0.0060010289609768695,29.592964982182203,0.0027777027013905116,0.9711720904210122,Wine cellar [kW],15.183556953846047,0.05032309401238465
8,0,0.005134360166881028,11.370626216652681,0.0017030470976962147,0.2094647500899549,Garage door [kW],5.371126256626866,0.0348446567144963
9,0,0.0007862579566392044,38.51706105523975,0.0002196134032047111,-0.5086506132603914,Kitchen 12 [kW],19.763901321191153,0.027620335592172227
10,0,0.07589384239062727,inf,0.02206138577381918,0.40928246430702886,Kitchen 14 [kW],94.14295573031586,0.04753118944591519
11,0,1.0284866606401442e-05,inf,9.176823434009688e-06,-0.0642425286499333,Kitchen 38 [kW],65.14349819823231,0.20569733212802882
12,0,0.04203437527720596,52.72197537859283,0.022240440589548965,0.6980239181101626,Barn [kW],27.889581392206136,0.04027181227967492
13,0,0.1368394977329785,3820.324572251978,0.052080030933073285,0.22938794985390676,Well [kW],92.03510400762507,0.08481348961605742
14,0,0.08060972933825593,461.7876123415955,0.0231678508905022,0.008052510766721421,Microwave [kW],72.42665191236335,0.043789803179458145
15,0,0.02206937466417199,418.9277829288132,0.011963037346851342,0.9732519307249458,Living room [kW],51.973470586381,0.06347246092658036
16,0,0.028261527516749225,inf,0.009801079057951773,0.8644751164698186,Solar [kW],32.52231971946469,0.0528845949040966
17,0,1.5559284739120647,2.789708682020332,0.9763264632088794,0.9786679663232166,temperature,1.405473339387194,0.03944051898382927
18,0,0.037923393496751855,3.6392428718623213,0.02602896135931924,0.9640785253030245,humidity,1.8551344727923917,0.0665322692925471
19,0,0.33775132535121544,3.5561650756346372,0.21872035179308483,0.9770189471495944,visibility,1.853703767420831,0.041800906602873195
20,0,2.3957104158429128,4.649131578043137,1.4293508525394258,0.9640425443511246,apparentTemperature,2.3677383809652404,0.053751635984808456
21,0,0.9989393786780637,0.07011787285779597,0.7052126708984362,0.9864239911080097,pressure,0.03504968634550737,0.03458931366613795
22,0,0.6455655268538223,11.319754679408003,0.37238144847296534,0.9781290702698644,windSpeed,3.9360332129129323,0.04022215120584562
23,0,14.419349850755044,7.881055392257612,8.724699451809837,0.9669786018794362,windBearing,3.5241300127328423,0.05588895290990327
24,0,0.009161780635527049,inf,0.005362803598636637,0.8400857477179224,precipIntensity,78.76484787463055,0.0705838261596845
25,0,2.2659976285644725,15.071228070575454,1.6736819732194854,0.9786360535598507,dewPoint,9.375173234271356,0.04597276584630701
26,0,0.09920132361740634,inf,0.05208757882379928,0.8508678350671501,precipProbability,71.142866168722,0.12247076989803252
27,16797,0.29868038014828985,89.67595293827577,0.18124706148331265,0.7902689633152999,use [kW],10.810348743171792,0.03802472073399713
28,16797,0.013587300053407364,inf,0.009029970473840144,0.9890021720216844,gen [kW],47.30512046103346,0.029789089144175836
29,16797,0.0758807053961176,inf,0.024310340719100574,0.8980907805369523,Dishwasher [kW],91.54473082391752,0.05513517635468359
30,16797,0.08297738571217289,67.17573603840383,0.04821155571784815,0.842117924060737,Furnace 1 [kW],18.11742447555162,0.13488236963040884
31,16797,0.12314349691422789,53.522315631932415,0.07404196051811057,0.7817854904003637,Furnace 2 [kW],18.228375220654165,0.18272355867316611
32,16797,0.01962373200628848,18.613692761969773,0.010008420227578065,0.9739615069882869,Home office [kW],8.455756085316276,0.03177589247427514
33,16797,0.02034729424522265,92.39838348951189,0.008741669429818985,0.9067420308508908,Fridge [kW],26.332842514037015,0.03317583776868508
34,16797,0.00573247383761781,22.752135036861915,0.002500680578329284,0.9726912798099863,Wine cellar [kW],10.38814872529699,0.048395726784447535
35,16797,0.008243711745963446,14.519682163771968,0.0024007033136812144,0.3287939804248122,Garage door [kW],7.2369296864092965,0.03303430873958504
36,16797,0.04545925004722998,1253.6285491297253,0.010284345848569992,0.0936696072797395,Kitchen 12 [kW],79.09546863419389,0.049605436093897
37,16797,0.05662189572382353,inf,0.014946717187506398,0.5323068363181549,Kitchen 14 [kW],94.98585363104993,0.034811395853406424
38,16797,1.0218808704201405e-05,inf,8.955236236647125e-06,0.026333753749762212,Kitchen 38 [kW],61.91318805332394,0.15320552779912153
39,16797,0.11257529629752483,75.99329321231909,0.04029595671143083,0.5475172968608675,Barn [kW],32.62114681595253,0.01636439303802701
40,16797,0.11950775532949756,2756.131078807509,0.037647068788920095,0.20699933063465814,Well [kW],89.41792968471636,0.07434463106156358
41,16797,0.09382275230748655,541.9438372910148,0.027412363224967682,0.1119324697892371,Microwave [kW],77.21689274811763,0.050868983033770625
42,16797,0.014981778392708537,251.26937139313247,0.005893216467864248,0.9661103446906741,Living room [kW],57.276386121246325,0.04340028503102125
