,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.5270358680081808,37.7052763015846,0.3378896441937666,0.4609051007421221,14.86578918074988,0.12547378
1,1679,0.3404729323586591,27.80462195787673,0.1506153568864527,0.7429910539733282,8.811490208359604,0.0826966
2,3358,0.225348278084315,75.12133829053434,0.1706754317824013,0.73770621342959,13.980470691459388,0.08023414
3,5037,0.46625751672476,14.928748351527457,0.2179894077005846,0.6087388991710367,7.993609527178143,0.09314749
4,6716,0.1765977674092788,29.399788133893225,0.1031753812101303,0.9065821226775458,8.628297642787825,0.04859018
5,8395,0.1419706776183883,53.69746679043092,0.0999811844261932,0.8704777514393401,11.935568963668008,0.05328596
6,10074,0.3704347959284781,74.57188026474648,0.1554461850100975,0.6725540909185472,11.62814887507266,0.08565296
7,11753,0.2939521870831974,30.126445071337557,0.1660157447583973,0.5059053309729771,12.069725310525053,0.08583256
8,13432,0.2579081767451089,48.59543642089712,0.1545908196963105,0.7908584060194163,15.186235128707493,0.05930582
9,15111,0.4395355913713769,25.314829218305967,0.1479913873984564,0.5036038296686012,10.525271538716542,0.07722237
10,16790,0.2013375280745459,28.21457660566596,0.1110579039647291,0.8936350998172498,8.130988263779921,0.02885112
11,18469,0.2094192984329738,90.72066044284426,0.1399323508056721,0.8381870419565441,14.758909208453764,0.03219573
12,20148,0.0655666556553482,76.69132931889733,0.0475895250817203,0.9002450868629294,10.529991316224558,0.02633569
13,21827,0.1118409058735821,177.13189647292512,0.0877183237894576,0.8769787014863645,13.660784902383218,0.04401741
14,23506,0.1382600429374926,75.25791200593345,0.0976297613603863,0.8877951971834808,13.785116998066083,0.03910917
15,25185,0.2866738113858858,169.6437567373433,0.1413662285401745,0.7226206298005327,13.985751587895376,0.06899518
16,26864,0.759535670329787,23.8197289521922,0.3508811153429456,0.8734599260280929,10.103311937210767,0.06377883
17,28543,0.931690655317097,234.3517479463829,0.4552953888156856,0.8734477609481451,15.282215558477231,0.08377948
18,30222,0.7520979522398485,25.84980077022913,0.3055818734081283,0.8717401210931598,10.836139951387102,0.086101
19,31901,0.7256308674997427,578.0573942922772,0.3847425021267034,0.8958340925004512,19.389608809303702,0.06479049
20,33580,0.2942385972407595,49.49880413491784,0.1983496108174368,0.857971833232236,16.542012865481436,0.04373951
21,35259,0.6048248700282421,27.294029614716543,0.2530300127470377,0.8242518602950685,12.045733424911855,0.0872027
22,36938,0.6287528916426179,46.93896002952879,0.2831330872290004,0.3234655272081715,18.466939810148443,0.06735339
23,38617,0.1881028615368218,44.92948350086617,0.1341353848979419,0.8120236912762812,12.543212759570178,0.06531009
24,40296,0.3666003611301047,27.790294989496537,0.2267175957037251,0.6529227943780225,16.53337114257652,0.07159371
25,41975,0.2472694547890016,44.02459158813004,0.1988490911515418,0.7199396381097787,16.55841675647305,0.05960502
26,43654,0.1856199426511542,74.65937423948338,0.1237089858978902,0.8438563013931173,12.447726442287593,0.07024761
27,45333,0.3172621853512908,41.28835335409101,0.2347200604513945,0.7105090918090892,13.710963153761934,0.09828546
28,47012,0.1803768877669207,61.21096455227216,0.1212777211827439,0.842909187754042,8.954292133038203,0.0631012
29,48691,0.1809254904384894,36.79329420135983,0.135431813122174,0.8914786651525741,11.63446323865674,0.05135333
