,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.34046027,24.662330746650696,0.23108855,0.7467336611156492,11.116243153810501,0.08456085
1,1680,0.30666384,106.15756511688232,0.18069783,0.799584942591706,10.403162986040115,0.06524346
2,3360,0.18533362,70.10491490364075,0.11617125,0.8218763452083002,10.27982383966446,0.06716284
3,5040,0.2741458,18.81571114063263,0.15760279,0.8589832268811781,6.9699108600616455,0.05740292
4,6720,0.37053448,129.4485092163086,0.29800367,0.5900608398252214,22.631311416625977,0.072716795
5,8400,0.15214851,81.41520023345947,0.09002221,0.8512527273639728,12.013913691043854,0.060102116
6,10080,0.26429263,48.07616472244263,0.14923474,0.8384096665025059,12.713970243930817,0.052215405
7,11760,0.30026746,15.987865626811981,0.12294509,0.5902442184814168,7.543015480041504,0.05344914
8,13440,0.29367214,460.2797031402588,0.19756833,0.7118027058356603,19.02797222137451,0.06562506
9,15120,0.3695056,28.204455971717834,0.17492753,0.7183560338992606,14.669142663478851,0.06098358
10,16800,0.32621163,26.460129022598267,0.14921229,0.6464167934859333,8.983846753835678,0.054909773
11,18480,0.18094759,91.4056658744812,0.118478,0.8194323448904934,13.216426968574524,0.06899462
12,20160,0.22509119,61.40829920768738,0.14729236,0.49600963691315003,27.491310238838196,0.06206416
13,21840,0.16745733,57.963234186172485,0.082884505,0.7102596925966117,11.608574539422989,0.054726105
14,23520,0.19538134,104.01660203933716,0.113107376,0.6905892346001634,14.659535884857178,0.08017509
15,25200,0.4634893,55.830174684524536,0.18063362,0.3998503142621106,13.042791187763214,0.08059819
16,26880,0.7882872,86.52759194374084,0.51745653,0.8684482624406782,22.89164811372757,0.0737174
17,28560,1.165921,954.3198585510254,0.61616486,0.792708684576626,20.174607634544373,0.10466625
18,30240,0.667879,29.538458585739136,0.30189645,0.8730675489016257,12.302421033382416,0.07743285
19,31920,0.7062079,159.1447949409485,0.35894346,0.891651658862559,24.001124501228333,0.06344115
20,33600,0.2127197,27.899843454360962,0.09504754,0.9020502061813533,8.27075019478798,0.048581302
21,35280,0.67862344,30.27690052986145,0.2472612,0.6638623146168003,11.084970831871033,0.10101895
22,36960,0.3220504,199.37129020690918,0.1458264,0.7673844364939497,12.449972331523895,0.06989017
23,38640,0.2229844,201.82571411132812,0.09870725,0.7118289766034714,9.180920571088791,0.087635025
24,40320,0.46249345,48.294466733932495,0.2313527,0.2989348887329554,13.736777007579803,0.077304274
25,42000,0.31934875,23.9656925201416,0.1324247,0.4984835377874196,10.179085284471512,0.059829094
26,43680,0.2165049,74.09773468971252,0.13737427,0.7756292439350723,13.306041061878204,0.09806363
27,45360,0.2922683,23.399236798286438,0.17931697,0.7770302692120165,10.25485247373581,0.07844655
28,47040,0.23539394,30.197298526763916,0.1514618,0.7139504937102048,10.989616066217422,0.0810018
29,48720,0.24042472,55.596816539764404,0.15124668,0.7994274984878558,12.086766213178635,0.06834746
