,window,rmse,mape,mae,r2,smape,nrmse
0,0,85.71391232288582,52.45517599774537,51.730843260793975,0.46558140253607094,20.272277203326027,0.1785706506726788
1,658,110.7990678459127,66.3557967290649,70.24863831491182,0.34802796614120557,23.377044493891873,0.13678897264927495
2,1316,124.71755479450592,65.97239244361347,73.76188659667969,0.45453743963427895,24.895428191911627,0.1502621142102481
3,1974,16.774536022330373,35.21565483099433,12.624132514722419,0.3118300193260505,14.218758263698392,0.16774536022330375
4,2632,69.20877823713614,35.02391923591019,36.598296356201175,0.3590167979461427,15.015521901305648,0.12141890918795815
5,3290,50.965713043438384,42.90231284847132,29.208965925736862,0.4340753095305261,17.20979483175437,0.124306617179118
6,3948,115.95442354329496,50.84570931637228,66.84816267996123,0.22689822111153235,20.041564888941547,0.15884167608670544
7,4606,68.02606362579611,38.372654534318684,34.59824209502249,0.457883143160257,16.19347478191842,0.10153143824745689
8,5264,66.87174859546555,37.84686212728718,36.02609530362216,0.22542558633202103,16.20634046080086,0.13647295631727663
9,5922,104.36546560356048,65.71488490852599,64.88987015232895,0.36880854534215923,23.20937332250447,0.1373229810573164
10,6580,61.2769305365226,40.32253397242388,28.596950854677143,0.20640517467048602,16.30542910605958,0.11141260097549563
11,7238,71.85889828489263,32.439101830355554,34.899929254705256,0.4043685577769117,15.885974486629575,0.12179474285575022
12,7896,67.46196981776872,38.100621096330066,32.88745080196496,0.5723298422113959,16.891856436879955,0.09920877914377753
13,8554,107.91022199423215,54.22303502629002,63.310581184156014,0.37553322575368364,22.585980292218636,0.1563916260785973
14,9212,79.50161042309806,47.44664818073928,45.231302457867244,0.40222116872709957,18.515477756097326,0.11865912003447471
15,9870,38.92782831259724,27.863532806102587,20.59233003096147,0.5463600189400837,11.58862637566641,0.07208857094925415
16,10528,98.55287513690067,35.55269375946494,50.02532325513435,0.25856842583612405,16.390324863258027,0.15643313513793758
17,11186,9.763923702788276,17.201819280869344,7.579716399221709,0.17199203714632505,8.002908876520383,0.16273206171313792
18,11844,65.01186039546354,33.77525782314921,32.86738563306404,0.09726824616480223,15.425552560709022,0.14775422817150805
19,12502,31.48095786076803,23.048252186939386,17.646225946599788,0.48101200420264334,10.653406532323048,0.08994559388790865
20,13160,83.37152854645882,39.59231494539861,46.75059936985825,0.32176787746606483,17.798127214291373,0.10969937966639318
21,13818,39.40605382350826,27.912245718400015,19.392607925877428,0.6605308887824046,11.66908331868993,0.07578087273751588
22,14476,34.628323509230945,28.78852171085249,21.287293659556997,0.2032881813218146,12.46319862597201,0.0844593256322706
23,15134,104.2837795737558,81.37793769824702,66.2620235789906,0.2345066053084942,23.390848083866057,0.13721549943915237
24,15792,42.228224172954185,27.365130307577378,22.740704600016276,0.20496128799432356,11.944107263081515,0.11112690571830049
25,16450,38.38402944450725,25.796727083056027,18.702513215036102,0.13154111700472293,12.133073997939434,0.10374062012028987
26,17108,118.51906612057675,64.17431549798756,80.39505148222952,0.2987904377393539,25.571784818991688,0.19115978406544637
27,17766,27.542243883259097,24.10723849941275,16.628867894952947,0.38363755890030526,11.335623343517426,0.07650623300905304
28,18424,65.19031056841855,47.528258101575574,41.671961951978275,0.4087004833757336,17.821403893066325,0.1448673568187079
29,19082,117.63599201392451,56.78628383071968,76.16278085533095,0.39146721201115275,22.464864295732674,0.14522961977027718
