,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.0578989482886411,4.230058010403974,0.0381646895799138,0.997948183146991,2.1422451128741384,0.00767077
1,17388,0.1229107218665381,5.246213701070382,0.0706317931716678,0.9904645621545448,2.525606279209952,0.01634451
2,34776,0.1020242823072599,4.682347656518694,0.0677792498969143,0.995204479822605,2.2731399846495823,0.0132775
3,52164,0.066327157907031,5.181254134936911,0.0494040901432756,0.9974999405075832,2.5888924844783663,0.00932085
4,69552,0.0092140524336629,1.5040296251014968,0.0055893618221361,0.999100333378466,0.7615144340421012,0.00720974
5,86940,0.0715491026899098,5.365773584888998,0.0475532222821132,0.996440013047246,2.735350099283972,0.01041775
6,104328,0.0606780036778804,2.6874627235582924,0.0383025127697846,0.9980722919570584,1.3621108291708006,0.00786188
7,121716,0.0468157744606198,3.3499283997419216,0.0273644583118847,0.9985565835893776,1.687936921152524,0.00593205
8,139104,0.1481571125637217,9.84475089063801,0.0645992412364754,0.9680614330114662,5.326374333030299,0.02356188
9,156492,0.0722766395369064,7.092087754534575,0.0495762900220462,0.9937508134993808,3.618535210482131,0.01206622
10,173880,0.0767168015325068,7.859184541514683,0.0480797493812652,0.9937588461409342,4.161601512198552,0.01400453
11,191268,0.0629286985661568,4.296188710148413,0.0349687858519675,0.9974317336199596,2.0753058958463715,0.009287
12,208656,0.1037336702852752,8.398098512063568,0.0616973981832618,0.991479978248244,4.423066089915796,0.01393521
13,226044,0.0561658725835773,8.155789356332384,0.0300930263913579,0.9942388745434916,3.781926207750293,0.00872141
14,243432,0.0711515619969388,6.8956605963415445,0.0351491489136989,0.9933098013054396,3.285837469492624,0.01080674
15,260820,0.0502975024284908,5.250684374815874,0.028251631996948,0.996784179075234,2.703497824220581,0.00881484
16,278208,0.0403797888473422,6.896347089691898,0.0240105119424494,0.9970341380076384,3.666073555804883,0.00752792
17,295596,0.0852771665133453,12.93131417849897,0.0685018260729622,0.9904997537784188,7.24906681217212,0.0152172
18,312984,0.0868769210485239,12.95033559658218,0.043222798509929,0.9925377767336722,5.911038150642732,0.01330835
19,330372,0.0681950283558755,5.85774422142821,0.0418112320428556,0.9952530289856184,2.9977378479133745,0.01346132
20,347760,0.048430838103671,7.781741699836926,0.0335267219238235,0.9974590664302958,3.684533793198249,0.00728722
21,365148,0.0906942376537924,7.870083568186772,0.0517235979751139,0.9935548387669412,3.727871814963601,0.01353241
22,382536,0.0849709218242595,5.430303376196176,0.0443328874197284,0.993953887096265,2.5928617248090045,0.01404478
23,399924,0.052585818971687,3.508110281718749,0.0308033408240008,0.9974041587986195,1.7852071433957368,0.00878774
24,417312,0.0344598446741298,6.029005174206295,0.020650068861933,0.9981660264975862,3.149707418804411,0.00446024
25,434700,0.1400999533529719,5.312393417026549,0.0534903135031482,0.9901151492886492,2.531614772980128,0.01538883
26,452088,0.1158862360694836,3.953654831748435,0.0475711373193307,0.992314033797568,1.9929041653762625,0.01496078
27,469476,0.0881624093195176,4.562775858850113,0.0654270154103372,0.9952448895480605,2.3547140897420635,0.01194289
28,486864,0.0567725877359797,3.1096007015414666,0.0335005360588633,0.9981095337617286,1.503955513219282,0.00808957
29,504252,0.1043958646444714,7.915885354841554,0.0811475772834082,0.9941894673246944,4.3738227468501805,0.01461308
