,window,rmse,mape,mae,r2,smape,nrmse
0,0,0.3792381,16.30631387233734,0.17132987,0.913772052852478,6.434955447912216,0.048520744
1,68309,0.3244563,23.87443035840988,0.16938749,0.9331383470429717,9.599140286445618,0.041661054
2,136618,0.31322482,13.982290029525757,0.1168139,0.9053962963890926,6.123689562082291,0.041388057
3,204927,0.25503606,15.199515223503113,0.097088285,0.9161191843072588,7.309804856777191,0.03538236
4,273236,0.22999921,33.08732509613037,0.11560493,0.9232436728784501,12.93475329875946,0.030872378
5,341545,0.3031805,22.64181822538376,0.13647236,0.9260923539614445,9.263671189546585,0.040488847
6,409854,0.30586535,19.752700626850128,0.16054304,0.9347750460368154,8.605492115020752,0.033559944
7,478163,0.32683548,16.479913890361786,0.16096969,0.9443004495912514,6.916864961385727,0.03452731
8,546472,0.24716547,7.375983148813248,0.09409735,0.9537527781815677,3.4972693771123886,0.036846373
9,614781,0.27891818,16.806969046592712,0.12548237,0.9344569666214015,7.3364585638046265,0.041431695
10,683090,0.26501134,11.22017428278923,0.10168411,0.9275043762687258,4.941848665475845,0.030142328
11,751399,0.25945798,14.703118801116943,0.10645795,0.8982781080789818,6.338070333003998,0.037107833
12,819708,0.07893008,18.92409324645996,0.03880522,0.7049814695966824,8.15962329506874,0.07574863
13,888017,0.26873046,11.625035107135773,0.11553708,0.9315536878714971,5.31497485935688,0.033591308
14,956326,0.3033668,15.243293344974518,0.14634237,0.9407272103702295,6.686592847108841,0.03627922
15,1024635,0.25595528,6.504128128290176,0.08756181,0.9467102123832419,3.029034845530987,0.02984553
16,1092944,0.27371058,9.054139256477356,0.10083622,0.942406223316768,4.415689036250114,0.025055895
17,1161253,0.2654614,9.91814061999321,0.11007767,0.9386113116744794,4.917183145880699,0.034350593
18,1229562,0.22508332,9.528469294309616,0.08291048,0.9223800102325683,4.34902124106884,0.026093591
19,1297871,0.1542229,11.961612850427628,0.059587505,0.9026981998422687,5.311110615730286,0.03419577
20,1366180,0.2550309,24.50348138809204,0.13599399,0.91964406133966,10.267814248800278,0.038547598
21,1434489,0.2741305,9.407296776771545,0.11108575,0.935003633585345,4.3432362377643585,0.03226583
22,1502798,0.28054515,8.377102762460709,0.110415384,0.9389562244329166,3.855781629681587,0.033964302
23,1571107,0.2583497,15.37119448184967,0.12795763,0.9483712755755249,6.508723646402359,0.029041108
24,1639416,0.22703077,8.618505299091339,0.09176357,0.9401259286356635,3.995300456881523,0.037876338
25,1707725,0.22713561,8.422278612852097,0.088853,0.940490096599881,3.9657484740018845,0.03197292
26,1776034,0.24212576,11.307220160961151,0.09705486,0.9163414560923733,5.070535093545914,0.03291541
27,1844343,0.10674969,15.269230306148529,0.049526688,0.8990711791114349,6.708109378814697,0.05491239
28,1912652,0.2368571,9.77623388171196,0.0991153,0.9266282142592077,4.587116464972496,0.0355962
29,1980961,0.21764332,7.464416325092316,0.0818566,0.9481259633510495,3.5168681293725967,0.022876112
