window,rmse,mape,mae,r2,smape,nrmse,variable
15930,17.159,49.199,11.782,0.56,18.611,0.096,PM2.5(t)
15930,41.413,57.676,30.021,0.514,23.269,0.12,PM10(t)
15930,2.792,41.201,1.807,0.681,19.155,0.127,SO2(t)
15930,13.813,28.94,9.821,0.572,12.202,0.108,NO2(t)
15930,272.736,23.785,160.504,0.633,11.135,0.105,CO(t)
15930,19.984,33.129,15.275,0.735,13.767,0.114,O3(t)
15930,1.701,7.572,1.257,0.855,3.861,0.088,TEMP(t)
15930,2.007,0.138,1.382,0.882,0.069,0.072,PRES(t)
15930,2.752,48.454,1.925,0.85,22.469,0.095,DEWP(t)
15930,0.434,inf,0.115,0.521,96.101,0.083,RAIN(t)
15930,1.257,inf,0.944,0.254,22.924,0.153,WSPM(t)
16992,31.616,37.652,21.959,0.781,15.493,0.104,PM2.5(t)
16992,36.619,61.846,30.018,0.694,18.894,0.121,PM10(t)
16992,4.725,71.06,3.306,0.504,28.56,0.175,SO2(t)
16992,17.349,33.813,13.433,0.438,15.063,0.164,NO2(t)
16992,319.086,63.801,245.509,0.598,19.517,0.123,CO(t)
16992,35.674,91.823,27.526,0.744,16.865,0.122,O3(t)
16992,1.541,5.013,1.213,0.816,2.449,0.098,TEMP(t)
16992,1.13,0.082,0.821,0.885,0.041,0.077,PRES(t)
16992,2.878,14.237,2.242,0.509,7.368,0.148,DEWP(t)
16992,0.781,inf,0.145,-0.024,98.173,0.081,RAIN(t)
16992,0.816,inf,0.641,-0.194,19.854,0.204,WSPM(t)
18054,24.091,35.919,16.568,0.66,13.911,0.162,PM2.5(t)
18054,38.76,46.51,29.804,0.544,18.915,0.145,PM10(t)
18054,3.076,45.151,2.121,0.191,19.087,0.128,SO2(t)
18054,19.924,30.932,14.697,0.393,15.319,0.138,NO2(t)
18054,340.982,27.554,267.845,0.483,15.088,0.131,CO(t)
18054,42.547,118.522,33.012,0.693,21.282,0.122,O3(t)
18054,1.667,4.581,1.26,0.83,2.279,0.102,TEMP(t)
18054,1.232,0.084,0.845,0.878,0.042,0.088,PRES(t)
18054,1.609,6.482,1.222,0.682,3.342,0.131,DEWP(t)
18054,2.141,inf,0.401,0.133,99.437,0.058,RAIN(t)
18054,0.855,inf,0.682,-0.092,20.952,0.19,WSPM(t)
19116,27.417,52.117,17.553,0.719,17.869,0.115,PM2.5(t)
19116,29.046,55.35,21.606,0.772,17.067,0.12,PM10(t)
19116,5.425,35.594,2.871,0.502,20.694,0.123,SO2(t)
19116,22.782,41.079,17.395,0.461,14.872,0.154,NO2(t)
19116,420.83,35.848,309.492,0.516,15.33,0.145,CO(t)
19116,29.268,254.912,22.955,0.704,35.318,0.13,O3(t)
19116,2.399,9.897,1.814,0.653,4.829,0.15,TEMP(t)
19116,2.963,0.199,2.018,0.722,0.1,0.122,PRES(t)
19116,3.642,149.867,2.131,0.397,12.183,0.164,DEWP(t)
19116,0.546,inf,0.213,-0.313,98.898,0.096,RAIN(t)
19116,1.418,69.88,0.908,-0.05,25.678,0.156,WSPM(t)
