window,rmse,mape,mae,r2,smape,nrmse,variable
0,0.514,46.499,0.332,0.461,15.029,0.113,use [kW](t)
0,0.05,inf,0.03,0.575,52.476,0.094,gen [kW](t)
0,0.15,inf,0.051,0.552,92.817,0.11,Dishwasher [kW](t)
0,0.198,344.359,0.129,0.088,36.263,0.13,Furnace 1 [kW](t)
0,0.253,146.623,0.156,-0.17,38.856,0.38,Furnace 2 [kW](t)
0,0.066,61.88,0.037,0.557,22.117,0.076,Home office [kW](t)
0,0.042,235.245,0.025,0.723,34.889,0.068,Fridge [kW](t)
0,0.018,108.247,0.01,0.745,25.256,0.151,Wine cellar [kW](t)
0,0.006,11.958,0.002,0.025,6.27,0.041,Garage door [kW](t)
0,0.001,44.458,0.0,-0.119,20.706,0.035,Kitchen 12 [kW](t)
0,0.082,inf,0.032,0.311,93.187,0.051,Kitchen 14 [kW](t)
0,0.0,inf,0.0,-0.012,64.112,0.0,Kitchen 38 [kW](t)
0,0.095,168.205,0.058,-0.528,37.859,0.091,Barn [kW](t)
0,0.146,2732.95,0.044,0.127,81.138,0.09,Well [kW](t)
0,0.075,210.673,0.013,0.131,50.726,0.041,Microwave [kW](t)
0,0.097,1709.183,0.047,0.489,59.333,0.279,Living room [kW](t)
0,0.05,inf,0.029,0.572,54.336,0.094,Solar [kW](t)
0,9.44,11.033,4.898,0.215,6.608,0.239,temperature(t)
0,0.143,10.805,0.086,0.489,6.13,0.251,humidity(t)
0,2.062,24.313,0.979,0.144,7.311,0.255,visibility(t)
0,12.697,19.092,7.039,-0.01,11.781,0.285,apparentTemperature(t)
0,9.975,0.587,5.86,-0.353,0.291,0.345,pressure(t)
0,2.207,63.957,1.336,0.744,10.168,0.138,windSpeed(t)
0,51.841,27.214,29.618,0.573,8.847,0.201,windBearing(t)
0,0.024,inf,0.009,-0.117,89.775,0.185,precipIntensity(t)
0,13.225,22.224,7.208,0.272,13.94,0.268,dewPoint(t)
0,0.284,inf,0.133,-0.219,91.515,0.351,precipProbability(t)
16796,0.293,114.012,0.172,0.798,10.637,0.037,use [kW](t)
16796,0.019,inf,0.011,0.979,37.383,0.042,gen [kW](t)
16796,0.072,inf,0.018,0.907,90.527,0.052,Dishwasher [kW](t)
16796,0.083,64.408,0.05,0.842,17.509,0.135,Furnace 1 [kW](t)
16796,0.128,52.334,0.077,0.763,18.772,0.19,Furnace 2 [kW](t)
16796,0.018,16.908,0.009,0.978,7.656,0.029,Home office [kW](t)
16796,0.021,134.398,0.012,0.901,32.963,0.034,Fridge [kW](t)
16796,0.006,20.004,0.002,0.971,9.572,0.051,Wine cellar [kW](t)
16796,0.008,5.997,0.001,0.407,2.948,0.032,Garage door [kW](t)
16796,0.034,379.637,0.005,0.486,66.929,0.037,Kitchen 12 [kW](t)
16796,0.055,inf,0.008,0.552,90.387,0.034,Kitchen 14 [kW](t)
16796,0.0,inf,0.0,0.058,62.319,0.0,Kitchen 38 [kW](t)
16796,0.109,22.026,0.022,0.573,11.429,0.016,Barn [kW](t)
16796,0.119,872.804,0.02,0.219,76.781,0.074,Well [kW](t)
16796,0.096,53.913,0.009,0.069,31.398,0.052,Microwave [kW](t)
16796,0.018,357.316,0.008,0.948,56.414,0.052,Living room [kW](t)
16796,0.018,inf,0.01,0.98,39.159,0.039,Solar [kW](t)
16796,1.047,3.761,0.81,0.948,1.824,0.051,temperature(t)
16796,0.026,4.091,0.02,0.899,1.979,0.076,humidity(t)
16796,0.106,0.828,0.075,0.987,0.412,0.031,visibility(t)
16796,1.913,13.797,1.514,0.888,6.209,0.081,apparentTemperature(t)
16796,1.531,0.11,1.124,0.926,0.055,0.086,pressure(t)
16796,1.35,10.114,1.04,0.863,5.353,0.098,windSpeed(t)
16796,37.55,inf,28.442,0.94,31.105,0.105,windBearing(t)
16796,0.001,inf,0.0,0.544,95.207,0.159,precipIntensity(t)
16796,1.93,24.386,1.532,0.447,10.156,0.177,dewPoint(t)
16796,0.02,inf,0.008,0.709,96.224,0.069,precipProbability(t)
33592,0.369,95.739,0.234,0.345,18.158,0.094,use [kW](t)
33592,0.086,inf,0.051,0.402,53.906,0.185,gen [kW](t)
33592,0.172,inf,0.086,-0.847,98.282,0.127,Dishwasher [kW](t)
33592,0.179,211.385,0.107,-0.075,46.976,0.227,Furnace 1 [kW](t)
33592,0.171,92.069,0.099,0.273,42.383,0.249,Furnace 2 [kW](t)
33592,0.024,28.567,0.014,0.927,14.228,0.056,Home office [kW](t)
33592,0.052,484.662,0.033,0.166,40.18,0.204,Fridge [kW](t)
33592,0.029,78.849,0.012,0.403,36.515,0.245,Wine cellar [kW](t)
33592,0.01,15.367,0.003,0.136,6.748,0.053,Garage door [kW](t)
33592,0.014,1527.247,0.008,-6153.486,77.608,6.0,Kitchen 12 [kW](t)
33592,0.064,inf,0.03,-0.291,95.518,0.04,Kitchen 14 [kW](t)
33592,0.0,inf,0.0,-0.011,67.706,0.0,Kitchen 38 [kW](t)
33592,0.108,155.672,0.069,0.083,35.448,0.06,Barn [kW](t)
33592,0.121,1918.204,0.03,0.021,86.083,0.075,Well [kW](t)
33592,0.069,188.185,0.011,0.053,48.533,0.037,Microwave [kW](t)
33592,0.071,910.871,0.028,0.335,74.945,0.204,Living room [kW](t)
33592,0.089,inf,0.052,0.357,52.931,0.191,Solar [kW](t)
33592,7.603,9.272,4.285,0.488,5.214,0.188,temperature(t)
33592,0.143,10.531,0.09,0.058,6.046,0.325,humidity(t)
33592,2.686,59.096,1.328,-0.013,10.827,0.293,visibility(t)
33592,9.881,14.33,5.849,0.401,7.969,0.231,apparentTemperature(t)
33592,5.23,0.297,3.018,-0.19,0.149,0.295,pressure(t)
33592,3.688,20.451,1.944,-0.308,13.576,0.229,windSpeed(t)
33592,56.124,inf,30.574,0.613,7.918,0.157,windBearing(t)
33592,0.02,inf,0.008,-0.141,79.178,0.194,precipIntensity(t)
33592,11.646,15.33,6.495,0.146,9.794,0.278,dewPoint(t)
33592,0.309,inf,0.168,-0.304,83.636,0.391,precipProbability(t)
50388,0.321,21.684,0.19,0.806,8.117,0.053,use [kW](t)
50388,0.031,346.089,0.016,0.948,48.734,0.056,gen [kW](t)
50388,0.071,inf,0.023,0.891,91.274,0.053,Dishwasher [kW](t)
50388,0.082,30.285,0.054,0.804,10.267,0.124,Furnace 1 [kW](t)
50388,0.144,44.728,0.092,0.738,16.731,0.201,Furnace 2 [kW](t)
50388,0.025,18.442,0.011,0.932,11.994,0.048,Home office [kW](t)
50388,0.028,97.337,0.013,0.838,32.559,0.046,Fridge [kW](t)
50388,0.008,51.661,0.004,0.925,17.512,0.068,Wine cellar [kW](t)
50388,0.005,6.519,0.001,0.147,3.238,0.029,Garage door [kW](t)
50388,0.015,568.94,0.003,0.423,73.681,0.018,Kitchen 12 [kW](t)
50388,0.058,inf,0.015,0.57,93.697,0.037,Kitchen 14 [kW](t)
50388,0.0,inf,0.0,0.009,54.68,0.0,Kitchen 38 [kW](t)
50388,0.057,43.759,0.022,0.781,16.596,0.031,Barn [kW](t)
50388,0.138,1413.609,0.029,0.19,76.135,0.085,Well [kW](t)
50388,0.062,115.848,0.008,0.131,38.976,0.033,Microwave [kW](t)
50388,0.021,648.966,0.01,0.94,67.717,0.061,Living room [kW](t)
50388,0.029,358.987,0.016,0.956,47.966,0.052,Solar [kW](t)
50388,5.408,9.941,2.766,0.845,5.524,0.086,temperature(t)
50388,0.031,2.527,0.02,0.933,1.25,0.067,humidity(t)
50388,0.719,10.691,0.449,0.937,4.503,0.084,visibility(t)
50388,5.027,14.625,2.915,0.86,6.984,0.08,apparentTemperature(t)
50388,3.397,0.201,2.05,0.903,0.101,0.084,pressure(t)
50388,4.323,22.452,1.615,-0.096,13.47,0.227,windSpeed(t)
50388,21.749,31.179,14.701,0.96,8.321,0.064,windBearing(t)
50388,0.023,inf,0.005,0.217,68.551,0.128,precipIntensity(t)
50388,4.365,9.154,2.361,0.915,4.881,0.066,dewPoint(t)
50388,0.031,inf,0.015,0.986,63.686,0.037,precipProbability(t)
67184,0.248,34.578,0.119,0.833,9.296,0.038,use [kW](t)
67184,0.024,inf,0.011,0.981,23.692,0.046,gen [kW](t)
67184,0.049,inf,0.014,0.881,94.87,0.037,Dishwasher [kW](t)
67184,0.083,18.637,0.031,0.867,7.112,0.046,Furnace 1 [kW](t)
67184,0.107,27.385,0.054,0.793,10.688,0.154,Furnace 2 [kW](t)
67184,0.013,6.445,0.005,0.981,3.313,0.027,Home office [kW](t)
67184,0.023,50.412,0.007,0.908,14.933,0.035,Fridge [kW](t)
67184,0.005,14.269,0.002,0.978,7.419,0.041,Wine cellar [kW](t)
67184,0.01,3.85,0.001,0.375,1.904,0.031,Garage door [kW](t)
67184,0.004,inf,0.0,0.002,12.217,0.024,Kitchen 12 [kW](t)
67184,0.05,inf,0.006,0.567,87.353,0.031,Kitchen 14 [kW](t)
67184,0.0,inf,0.0,0.026,55.284,0.0,Kitchen 38 [kW](t)
67184,0.096,31.528,0.013,0.008,13.562,0.016,Barn [kW](t)
67184,0.109,525.982,0.015,0.202,64.595,0.068,Well [kW](t)
67184,0.06,117.346,0.008,0.262,36.301,0.032,Microwave [kW](t)
67184,0.012,196.003,0.004,0.964,50.563,0.035,Living room [kW](t)
67184,0.022,inf,0.01,0.983,24.352,0.042,Solar [kW](t)
67184,0.691,1.099,0.444,0.993,0.549,0.018,temperature(t)
67184,0.017,1.819,0.009,0.979,0.896,0.039,humidity(t)
67184,0.122,0.746,0.073,0.674,0.374,0.085,visibility(t)
67184,0.998,1.447,0.53,0.99,0.73,0.023,apparentTemperature(t)
67184,1.514,0.081,0.819,0.925,0.041,0.076,pressure(t)
67184,0.428,2.673,0.19,0.976,1.264,0.03,windSpeed(t)
67184,6.823,1.878,3.909,0.967,0.949,0.05,windBearing(t)
67184,0.001,inf,0.001,0.764,94.763,0.079,precipIntensity(t)
67184,0.791,2.234,0.521,0.992,1.113,0.022,dewPoint(t)
67184,0.02,inf,0.009,0.966,93.859,0.037,precipProbability(t)
83980,0.175,96.067,0.101,0.798,11.876,0.048,use [kW](t)
83980,0.039,186.437,0.019,0.915,31.149,0.089,gen [kW](t)
83980,0.061,inf,0.016,0.882,95.038,0.045,Dishwasher [kW](t)
83980,0.044,59.047,0.02,0.849,24.523,0.07,Furnace 1 [kW](t)
83980,0.054,41.849,0.032,0.723,16.141,0.086,Furnace 2 [kW](t)
83980,0.026,11.093,0.011,0.948,5.039,0.064,Home office [kW](t)
83980,0.023,84.475,0.01,0.887,24.249,0.037,Fridge [kW](t)
83980,0.009,41.442,0.005,0.958,14.393,0.074,Wine cellar [kW](t)
83980,0.007,6.933,0.001,0.217,3.704,0.038,Garage door [kW](t)
83980,0.003,52.096,0.0,0.008,23.287,0.019,Kitchen 12 [kW](t)
83980,0.062,inf,0.011,0.52,94.982,0.038,Kitchen 14 [kW](t)
83980,0.0,inf,0.0,0.01,65.064,0.0,Kitchen 38 [kW](t)
83980,0.017,9.832,0.005,0.197,4.956,0.059,Barn [kW](t)
83980,0.092,687.233,0.014,0.213,77.281,0.057,Well [kW](t)
83980,0.062,225.237,0.012,0.129,47.959,0.033,Microwave [kW](t)
83980,0.022,545.753,0.011,0.957,66.845,0.064,Living room [kW](t)
83980,0.035,222.286,0.017,0.934,30.617,0.08,Solar [kW](t)
83980,1.877,2.76,1.438,0.962,1.39,0.048,temperature(t)
83980,0.025,2.642,0.018,0.98,1.341,0.039,humidity(t)
83980,0.165,1.039,0.091,0.956,0.512,0.043,visibility(t)
83980,2.528,3.778,1.926,0.943,1.934,0.064,apparentTemperature(t)
83980,1.154,0.071,0.72,0.96,0.035,0.068,pressure(t)
83980,0.573,8.076,0.385,0.973,3.761,0.044,windSpeed(t)
83980,13.733,14.671,8.838,0.943,2.117,0.038,windBearing(t)
83980,0.002,inf,0.001,0.903,77.652,0.096,precipIntensity(t)
83980,1.691,2.799,1.122,0.974,1.417,0.053,dewPoint(t)
83980,0.047,inf,0.022,0.939,75.822,0.077,precipProbability(t)
100776,0.252,41.627,0.135,0.827,9.92,0.044,use [kW](t)
100776,0.033,inf,0.014,0.957,35.468,0.062,gen [kW](t)
100776,0.057,inf,0.012,0.903,92.983,0.042,Dishwasher [kW](t)
100776,0.078,23.818,0.036,0.841,9.529,0.126,Furnace 1 [kW](t)
100776,0.093,19.542,0.04,0.792,7.871,0.146,Furnace 2 [kW](t)
100776,0.02,9.496,0.007,0.965,4.614,0.021,Home office [kW](t)
100776,0.023,60.523,0.008,0.907,19.017,0.037,Fridge [kW](t)
100776,0.006,17.591,0.002,0.976,7.426,0.034,Wine cellar [kW](t)
100776,0.005,3.825,0.001,0.425,1.931,0.027,Garage door [kW](t)
100776,0.002,26.936,0.0,0.009,11.945,0.015,Kitchen 12 [kW](t)
100776,0.067,inf,0.012,0.557,91.625,0.043,Kitchen 14 [kW](t)
100776,0.0,inf,0.0,0.018,60.339,0.0,Kitchen 38 [kW](t)
100776,0.013,11.815,0.005,-0.015,5.626,0.087,Barn [kW](t)
100776,0.137,800.397,0.024,0.264,81.932,0.085,Well [kW](t)
100776,0.065,135.213,0.009,0.434,51.584,0.035,Microwave [kW](t)
100776,0.019,260.535,0.006,0.963,61.251,0.055,Living room [kW](t)
100776,0.034,inf,0.015,0.956,33.742,0.064,Solar [kW](t)
100776,0.782,1.143,0.511,0.983,0.575,0.032,temperature(t)
100776,0.017,2.253,0.012,0.992,1.112,0.025,humidity(t)
100776,0.207,1.716,0.115,0.989,0.837,0.03,visibility(t)
100776,0.898,1.527,0.636,0.985,0.767,0.029,apparentTemperature(t)
100776,0.65,0.043,0.439,0.975,0.022,0.043,pressure(t)
100776,0.358,3.351,0.202,0.977,1.625,0.03,windSpeed(t)
100776,13.912,13.382,6.68,0.98,5.284,0.039,windBearing(t)
100776,0.001,inf,0.0,0.976,90.43,0.041,precipIntensity(t)
100776,0.943,2.461,0.698,0.978,1.237,0.033,dewPoint(t)
100776,0.019,inf,0.01,0.983,90.079,0.031,precipProbability(t)
117572,0.353,14.438,0.127,0.533,7.682,0.058,use [kW](t)
