window,rmse,mape,mae,r2,smape,nrmse,variable
0,50.495,110.338,34.261,0.261,25.115,0.196,PM2.5(t)
0,55.67,58.369,36.985,0.342,17.252,0.189,PM10(t)
0,19.356,99.865,12.659,-0.373,25.498,0.194,SO2(t)
0,23.925,51.332,16.602,0.064,15.545,0.201,NO2(t)
0,497.538,55.984,385.497,-1.043,18.947,0.332,CO(t)
0,8098.725,281.108,964.662,-0.013,25.378,0.104,O3(t)
0,2.821,22.538,1.961,0.586,10.436,0.13,TEMP(t)
0,2.467,0.185,1.869,0.852,0.093,0.099,PRES(t)
0,2.991,inf,2.039,0.718,37.546,0.128,DEWP(t)
0,0.03,inf,0.021,0.0,100.0,inf,RAIN(t)
0,1.099,inf,0.8,0.165,19.23,0.172,WSPM(t)
0,50.421,129.179,33.913,0.392,26.131,0.178,PM2.5.1(t)
0,61.837,79.999,43.375,0.14,21.813,0.155,PM10.1(t)
0,15.642,147.589,11.076,-0.18,31.891,0.217,SO2.1(t)
0,19.524,59.443,14.109,-0.064,18.351,0.247,NO2.1(t)
0,620.358,83.769,496.3,-2.161,24.912,0.365,CO.1(t)
0,7847.698,54.841,1048.213,-0.016,18.29,0.106,O3.1(t)
0,2.809,21.183,1.923,0.547,10.138,0.131,TEMP.1(t)
0,2.654,0.191,1.921,0.825,0.095,0.107,PRES.1(t)
0,3.199,135.604,2.328,0.73,36.471,0.126,DEWP.1(t)
0,0.057,inf,0.02,-0.275,100.0,0.095,RAIN.1(t)
0,1.314,inf,1.0,0.21,26.884,0.212,WSPM.1(t)
0,53.759,212.55,37.055,0.361,28.576,0.212,PM2.5.2(t)
0,59.365,155.346,41.582,0.296,26.316,0.221,PM10.2(t)
0,11.994,143.648,8.376,0.298,30.472,0.148,SO2.2(t)
0,19.781,147.541,14.422,0.031,26.397,0.213,NO2.2(t)
0,479.467,86.429,361.645,-0.5,23.574,0.252,CO.2(t)
0,8889.764,35.259,1054.401,-0.013,13.792,0.102,O3.2(t)
0,2.802,22.494,2.064,0.549,11.083,0.131,TEMP.2(t)
0,2.474,0.179,1.797,0.848,0.089,0.1,PRES.2(t)
0,3.016,121.144,2.169,0.76,35.868,0.119,DEWP.2(t)
0,0.058,inf,0.024,-0.327,99.925,0.097,RAIN.2(t)
0,1.328,inf,1.002,0.193,26.64,0.214,WSPM.2(t)
0,52.185,117.878,32.267,0.293,21.778,0.19,PM2.5.3(t)
0,62.133,94.058,39.702,0.243,20.899,0.164,PM10.3(t)
0,19.035,134.545,12.818,-0.562,28.14,0.2,SO2.3(t)
0,27.953,91.975,19.607,-0.166,20.617,0.274,NO2.3(t)
0,539.031,57.134,346.429,-0.235,16.508,0.18,CO.3(t)
0,261.358,97.919,40.223,0.032,19.699,0.081,O3.3(t)
0,2.659,19.339,1.92,0.567,9.896,0.123,TEMP.3(t)
0,2.251,0.159,1.61,0.876,0.08,0.092,PRES.3(t)
0,3.251,114.148,2.284,0.719,32.966,0.126,DEWP.3(t)
0,0.029,inf,0.019,-10.965,100.0,0.29,RAIN.3(t)
0,1.363,inf,1.017,0.02,24.749,0.22,WSPM.3(t)
0,43.261,104.595,29.654,0.457,22.948,0.18,PM2.5.4(t)
0,48.568,57.248,34.874,0.318,18.683,0.193,PM10.4(t)
0,22.314,177.665,13.835,-0.52,29.917,0.203,SO2.4(t)
0,5786.925,51.958,679.271,-0.014,15.708,0.097,NO2.4(t)
0,533.53,73.638,422.207,-0.176,21.343,0.191,CO.4(t)
0,9284.162,733.483,1267.141,-0.016,24.951,0.106,O3.4(t)
0,2.893,23.535,1.983,0.565,10.516,0.133,TEMP.4(t)
0,2.164,0.153,1.544,0.886,0.077,0.087,PRES.4(t)
0,3.014,inf,2.117,0.714,39.272,0.129,DEWP.4(t)
0,0.019,inf,0.012,0.0,100.0,inf,RAIN.4(t)
0,1.065,inf,0.788,0.216,19.033,0.166,WSPM.4(t)
0,50.312,215.987,37.22,0.313,27.866,0.227,PM2.5.5(t)
0,58.132,125.202,41.633,0.413,21.625,0.2,PM10.5(t)
0,14.794,112.253,9.65,0.012,27.522,0.208,SO2.5(t)
0,27.98,70.052,19.773,0.078,19.359,0.257,NO2.5(t)
0,510.238,51.622,334.246,-0.24,16.918,0.269,CO.5(t)
0,14030.295,164.153,2353.211,-0.028,25.209,0.141,O3.5(t)
0,2.572,18.282,1.829,0.633,9.402,0.121,TEMP.5(t)
0,2.297,0.163,1.644,0.873,0.082,0.093,PRES.5(t)
0,3.454,inf,2.46,0.696,39.851,0.142,DEWP.5(t)
0,0.022,inf,0.015,0.0,100.0,inf,RAIN.5(t)
0,1.061,inf,0.68,0.074,20.293,0.154,WSPM.5(t)
0,49.265,300.475,32.82,0.258,24.761,0.199,PM2.5.6(t)
0,61.328,104.458,44.37,0.24,21.955,0.198,PM10.6(t)
0,18.742,165.414,14.04,-0.017,33.449,0.197,SO2.6(t)
0,21.897,111.162,15.908,-0.039,25.095,0.243,NO2.6(t)
0,483.923,82.854,332.368,-0.979,19.865,0.302,CO.6(t)
0,8712.884,144.277,751.289,-0.007,21.812,0.084,O3.6(t)
0,3.122,36.655,2.249,0.469,14.032,0.148,TEMP.6(t)
0,2.256,0.158,1.588,0.866,0.079,0.093,PRES.6(t)
0,3.149,106.348,2.299,0.739,33.134,0.108,DEWP.6(t)
0,0.071,inf,0.021,-0.124,99.975,0.089,RAIN.6(t)
0,1.603,62.703,1.032,0.113,21.674,0.137,WSPM.6(t)
0,50.043,118.775,31.786,-0.114,22.488,0.222,PM2.5.7(t)
0,57.364,79.192,38.701,0.133,20.939,0.21,PM10.7(t)
0,23.189,202.753,17.181,-0.961,36.736,0.234,SO2.7(t)
0,22.749,42.543,16.863,0.251,16.004,0.205,NO2.7(t)
0,610.737,76.262,454.363,-1.316,22.321,0.339,CO.7(t)
0,5561.102,182.64,484.295,-0.005,19.789,0.084,O3.7(t)
0,2.551,18.543,1.782,0.601,9.057,0.118,TEMP.7(t)
0,2.35,0.177,1.786,0.865,0.088,0.096,PRES.7(t)
0,3.245,111.918,2.354,0.72,34.423,0.125,DEWP.7(t)
0,0.029,inf,0.02,-11.439,100.0,0.29,RAIN.7(t)
0,1.374,inf,1.055,0.003,25.253,0.222,WSPM.7(t)
0,45.082,136.571,31.082,0.283,24.148,0.195,PM2.5.8(t)
0,54.063,132.041,38.662,0.114,23.183,0.208,PM10.8(t)
0,14.985,176.696,10.143,-0.133,37.08,0.238,SO2.8(t)
0,21.135,60.463,15.82,0.053,18.775,0.207,NO2.8(t)
0,439.59,43.221,325.67,-0.693,15.663,0.314,CO.8(t)
0,7421.179,168.976,1069.239,-0.019,22.567,0.122,O3.8(t)
0,2.689,19.669,1.924,0.557,10.366,0.125,TEMP.8(t)
0,2.444,0.17,1.719,0.851,0.085,0.099,PRES.8(t)
0,2.701,inf,2.0,0.791,35.324,0.111,DEWP.8(t)
0,0.02,inf,0.013,0.0,100.0,inf,RAIN.8(t)
0,1.369,inf,1.012,0.055,22.314,0.198,WSPM.8(t)
0,48.371,117.336,31.531,0.297,22.697,0.186,PM2.5.9(t)
0,48.312,55.224,33.506,0.257,19.379,0.174,PM10.9(t)
0,21.896,224.313,16.634,-0.851,37.795,0.219,SO2.9(t)
0,20.288,58.828,15.525,-0.108,18.96,0.239,NO2.9(t)
0,566.385,61.868,406.987,-0.524,19.265,0.177,CO.9(t)
0,8290.046,244.58,996.03,-0.013,22.994,0.101,O3.9(t)
0,2.722,20.181,1.94,0.546,10.037,0.126,TEMP.9(t)
0,2.073,0.147,1.488,0.895,0.074,0.084,PRES.9(t)
0,3.285,127.902,2.387,0.713,34.168,0.127,DEWP.9(t)
0,0.03,inf,0.02,-12.233,100.0,0.3,RAIN.9(t)
0,1.376,inf,1.052,0.001,25.32,0.222,WSPM.9(t)
0,50.868,132.163,34.829,0.421,24.263,0.187,PM2.5.10(t)
